Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(1),Glitch(8),Glitch(2),Glitch(3)",3,92,3.261,"cmp: 13,bne: 6,beq: 4,bl: 4,ldm.w: 3,ldr: 3,stm.w: 3,asrs: 2,str: 2,b: 2"
"Glitch(1),Glitch(8),Glitch(2),Glitch(5)",4,41,9.756,"cmp: 12,bne: 8,ldr: 8,str: 4,stm.w: 4,ldm.w: 4,lsrs: 4,asrs: 4,beq: 4,bl: 4,b: 4,push: 3,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(3)",3,25,12.000,"cmp: 13,bne: 6,beq: 4,bl: 4,add.w: 3,stm.w: 3,ldr: 3,eors: 3,b: 2,str: 2,asrs: 2"
"Glitch(1),Glitch(8),Glitch(3),Glitch(4)",3,92,3.261,"cmp: 12,ldr: 6,bne: 6,asrs: 3,bl: 3,b: 3,str: 3,ldm.w: 3,beq: 3,stm.w: 3,lsrs: 2,movs: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(8)",2,100,2.000,"ldr: 10,bl: 5,bne: 4,add: 4,ldm.w: 3,cmp: 3,stm.w: 3,add.w: 2,beq: 1,asrs: 1,str: 1,push: 1,pop: 1,mov: 1,lsrs: 1,b: 1"
"Glitch(1),Glitch(8),Glitch(5),Glitch(2)",1,77,1.299,"ldr: 4,cmp: 3,bne: 2,bl: 1,eors: 1,b: 1,str: 1,ldm.w: 1,add.w: 1,stm.w: 1"
"Glitch(1),Glitch(8),Glitch(5),Glitch(3)",2,137,1.460,"cmp: 6,ldr: 6,bl: 4,bne: 4,str: 2,b: 2,ldm.w: 2,stm.w: 2,asrs: 2,add: 2,add.w: 2"
"Glitch(1),Glitch(8),Glitch(5),Glitch(8)",9,30,30.000,"cmp: 33,ldr: 31,add: 19,bne: 18,bl: 11,beq: 10,add.w: 9,b: 8,lsrs: 8,push: 8,asrs: 8,str: 8,pop: 5,stm.w: 5,mov: 5,ldm.w: 5,eors: 4,movs: 3"
"Glitch(1),Glitch(8),Glitch(5),Glitch(9)",6,71,8.451,"cmp: 24,ldr: 22,bne: 12,add: 11,str: 6,bl: 6,b: 6,eors: 6,push: 6,asrs: 6,lsrs: 6,mov: 5,bx: 4,pop: 4,add.w: 3,ldm.w: 3,stm.w: 3,beq: 3,movs: 2"
"Glitch(1),Glitch(8),Glitch(7),Glitch(3)",6,84,7.143,"ldr: 24,cmp: 18,stm.w: 13,bne: 12,ldm.w: 7,add.w: 7,bl: 6,add: 6,eors: 6,str: 5,b: 5,asrs: 4,movs: 1"
"Glitch(1),Glitch(9),Glitch(1),Glitch(9)",4,27,14.815,"cmp: 13,ldr: 10,beq: 5,bl: 5,stm.w: 5,add.w: 5,ldm.w: 5,add: 4,bne: 4,bx: 3,pop: 3,push: 3,asrs: 3,mov: 3,lsrs: 3,b: 3,str: 3"
"Glitch(1),Glitch(9),Glitch(2),Glitch(2)",3,113,2.655,"ldr: 9,cmp: 9,bl: 4,beq: 4,add.w: 3,bne: 3,ldm.w: 3,stm.w: 3,b: 2,str: 2"
"Glitch(1),Glitch(9),Glitch(2),Glitch(3)",4,62,6.452,"ldr: 12,cmp: 9,bne: 8,ldm.w: 5,bl: 5,add.w: 5,beq: 5,stm.w: 5,str: 2,b: 2,asrs: 2"
"Glitch(1),Glitch(9),Glitch(2),Glitch(4)",3,115,2.609,"cmp: 12,ldr: 6,bne: 6,add.w: 3,str: 3,ldm.w: 3,stm.w: 3,beq: 3,b: 3,asrs: 2,lsrs: 2,movs: 1,add: 1"
"Glitch(1),Glitch(9),Glitch(2),Glitch(9)",1,62,1.613,"cmp: 4,ldr: 2,bne: 2,str: 1,ldm.w: 1,push: 1,mov: 1,bx: 1,asrs: 1,lsrs: 1,pop: 1,b: 1,add: 1,beq: 1,stm.w: 1,bl: 1"
"Glitch(1),Glitch(9),Glitch(2),Glitch(10)",4,80,5.000,"ldr: 17,cmp: 8,bne: 8,push: 5,add: 5,lsrs: 4,beq: 4,bl: 4,stm.w: 4,asrs: 4,b: 4,add.w: 4,str: 4,mov: 3,pop: 3,bx: 3,nop: 3,movs: 1"
"Glitch(1),Glitch(9),Glitch(4),Glitch(5)",6,109,5.505,"cmp: 21,ldr: 18,bne: 12,b: 6,add.w: 6,bl: 6,str: 6,asrs: 6,ldm.w: 6,beq: 6,add: 5,lsrs: 4,eors: 3,stm.w: 3,movs: 3,push: 3"
"Glitch(1),Glitch(9),Glitch(6),Glitch(4)",2,34,5.882,"ldr: 8,cmp: 8,bne: 4,stm.w: 4,add.w: 2,b: 2,eors: 2,asrs: 2,ldm.w: 2,str: 2,bl: 2,lsrs: 1,movs: 1"
"Glitch(1),Glitch(9),Glitch(8),Glitch(3)",2,62,3.226,"ldr: 10,cmp: 7,bl: 5,bne: 4,eors: 2,mov: 2,ldm.w: 2,stm.w: 2,add.w: 2,add: 2,asrs: 1,str: 1,beq: 1,b: 1"
"Glitch(1),Glitch(9),Glitch(8),Glitch(4)",2,29,6.897,"ldr: 8,cmp: 6,bne: 4,bl: 4,add: 3,stm.w: 2,add.w: 2,b: 2,beq: 2,mov: 2,ldm.w: 2,stm: 2,str: 2,movs: 1,asrs: 1,lsrs: 1"
"Glitch(1),Glitch(9),Glitch(9),Glitch(6)",6,106,5.660,"ldr: 32,cmp: 25,bl: 13,bne: 12,add: 11,stm.w: 7,beq: 7,stm: 6,mov: 6,add.w: 6,str: 5,b: 5,push: 4,lsrs: 4,asrs: 4,movs: 2,ldm.w: 1"
"Glitch(1),Glitch(9),Glitch(9),Glitch(9)",3,81,3.704,"ldr: 18,cmp: 9,bl: 6,add: 6,mov: 6,bne: 4,str: 3,b: 3,pop: 3,bx: 3,push: 3,eors: 3,lsrs: 3,add.w: 3,stm.w: 3,asrs: 3,ldm.w: 3,beq: 2"
"Glitch(1),Glitch(9),Glitch(9),Glitch(10)",5,106,4.717,"ldr: 28,cmp: 16,bne: 10,add: 10,mov: 9,bl: 9,stm.w: 8,add.w: 6,ldm.w: 6,beq: 6,bx: 4,pop: 4,nop: 4,push: 4,lsrs: 4,str: 4,asrs: 4,b: 4,stm: 3,eors: 2"
"Glitch(1),Glitch(10),Glitch(1),Glitch(9)",2,118,1.695,"cmp: 6,ldr: 4,bne: 4,add: 3,asrs: 2,ldm.w: 2,mov: 2,stm.w: 2,beq: 2,add.w: 2,lsrs: 2,b: 2,bl: 2,push: 2,str: 2,movs: 1,bx: 1,pop: 1"
"Glitch(1),Glitch(10),Glitch(2),Glitch(10)",3,54,5.556,"cmp: 12,bne: 6,ldr: 6,str: 3,bl: 3,add.w: 3,add: 3,bx: 3,asrs: 3,lsrs: 3,ldm.w: 3,b: 3,mov: 3,beq: 3,stm.w: 3,nop: 3,pop: 3,push: 3"
"Glitch(1),Glitch(10),Glitch(3),Glitch(2)",3,121,2.479,"cmp: 10,ldr: 9,bne: 6,beq: 4,bl: 4,add.w: 3,stm.w: 3,ldm.w: 3,add: 2,str: 2,b: 2"
"Glitch(1),Glitch(10),Glitch(3),Glitch(8)",6,69,8.696,"cmp: 25,ldr: 20,bne: 12,ldm.w: 7,beq: 7,add: 7,stm.w: 7,bl: 7,add.w: 6,asrs: 5,lsrs: 5,str: 5,push: 5,b: 5,pop: 4,mov: 4,movs: 1"
"Glitch(1),Glitch(10),Glitch(4),Glitch(5)",5,130,3.846,"cmp: 17,ldr: 15,bne: 10,bl: 8,str: 5,add.w: 5,asrs: 5,ldm.w: 5,stm.w: 5,beq: 5,b: 5,push: 4,add: 4,lsrs: 4,eors: 2,movs: 1"
"Glitch(1),Glitch(10),Glitch(4),Glitch(6)",2,62,3.226,"cmp: 6,ldr: 6,add: 4,bne: 4,bl: 4,stm.w: 2,asrs: 2,ldm.w: 2,beq: 2,lsrs: 2,str: 2,add.w: 2,b: 2,push: 1,movs: 1"
"Glitch(1),Glitch(10),Glitch(4),Glitch(10)",2,123,1.626,"ldr: 6,cmp: 6,bl: 4,add: 4,bne: 4,nop: 2,stm.w: 2,b: 2,mov: 2,add.w: 2,str: 2,asrs: 2,beq: 2,pop: 2,lsrs: 2,bx: 2,push: 2,ldm.w: 2"
"Glitch(1),Glitch(10),Glitch(5),Glitch(9)",4,41,9.756,"cmp: 16,ldr: 12,add: 8,bne: 8,beq: 4,mov: 4,ldm.w: 4,asrs: 4,lsrs: 4,bl: 4,b: 4,eors: 4,stm.w: 4,str: 4,pop: 4,push: 4,add.w: 4,bx: 3,movs: 1"
"Glitch(1),Glitch(10),Glitch(7),Glitch(7)",2,132,1.515,"ldr: 9,cmp: 8,bne: 4,stm.w: 4,add: 4,bl: 2,asrs: 2,ldm.w: 2,eors: 2,beq: 2,lsrs: 2,str: 2,b: 2,add.w: 2,mov: 1,movs: 1,push: 1"
"Glitch(1),Glitch(10),Glitch(8),Glitch(2)",1,29,3.448,"cmp: 4,ldr: 4,bl: 3,bne: 2,beq: 2,add: 1,eors: 1,stm.w: 1,mov: 1,ldm.w: 1,add.w: 1"
"Glitch(1),Glitch(10),Glitch(8),Glitch(5)",2,79,2.532,"ldr: 13,bl: 4,cmp: 4,bne: 4,add: 3,b: 2,mov: 2,stm.w: 2,beq: 2,ldm.w: 2,add.w: 2,stm: 2,str: 2,push: 1,lsrs: 1,asrs: 1,movs: 1"
"Glitch(1),Glitch(10),Glitch(10),Glitch(2)",1,106,0.943,"ldr: 5,cmp: 4,bne: 2,bl: 2,stm.w: 2,mov: 1,add.w: 1,beq: 1,eors: 1,add: 1,b: 1,ldm.w: 1,str: 1"
"Glitch(2),Glitch(1),Glitch(4),Glitch(4)",3,44,6.818,"bne: 6,ldr: 6,cmp: 6,lsrs: 3,str: 3,eors: 3,b: 3,asrs: 3"
"Glitch(2),Glitch(1),Glitch(4),Glitch(5)",4,47,8.511,"ldr: 9,cmp: 8,bne: 8,str: 4,eors: 4,b: 4,asrs: 3,push: 3,lsrs: 3,add: 1,movs: 1"
"Glitch(2),Glitch(1),Glitch(4),Glitch(9)",1,68,1.471,"bne: 2,str: 2,b: 2,lsrs: 1,add: 1,eors: 1,push: 1,bx: 1,mov: 1,cmp: 1,ldr: 1,pop: 1,asrs: 1"
"Glitch(2),Glitch(1),Glitch(5),Glitch(2)",2,42,4.762,"str: 4,b: 4,bne: 4,bl: 2,ldr: 2,add: 2,cmp: 2"
"Glitch(2),Glitch(1),Glitch(9),Glitch(1)",1,38,2.632,"bl: 2,ldr: 2,bne: 2,add: 1,str: 1,mov: 1,b: 1,stm.w: 1,eors: 1,cmp: 1"
"Glitch(2),Glitch(1),Glitch(10),Glitch(5)",3,95,3.158,"ldr: 12,bne: 6,b: 6,str: 6,asrs: 3,cmp: 3,mov: 3,push: 3,eors: 3,bl: 3,lsrs: 3,add: 3"
"Glitch(2),Glitch(2),Glitch(1),Glitch(3)",2,65,3.077,"bne: 4,cmp: 4,b: 2,ldr: 2,asrs: 2,str: 2"
"Glitch(2),Glitch(2),Glitch(2),Glitch(4)",2,102,1.961,"cmp: 4,bne: 4,str: 2,lsrs: 2,bl: 2,ldr: 2,b: 2,asrs: 2"
"Glitch(2),Glitch(2),Glitch(2),Glitch(6)",5,102,4.902,"cmp: 16,bne: 10,ldr: 7,add: 4,b: 4,str: 4,asrs: 4,lsrs: 3,push: 3,ldm.w: 1,beq: 1,stm.w: 1,movs: 1,bl: 1"
"Glitch(2),Glitch(2),Glitch(3),Glitch(2)",5,25,20.000,"cmp: 10,bne: 10,str: 8,b: 8,eors: 5,ldm.w: 1,bl: 1,beq: 1,add.w: 1"
"Glitch(2),Glitch(2),Glitch(4),Glitch(8)",7,34,20.588,"bne: 14,b: 14,str: 14,bl: 8,ldr: 8,add: 8,lsrs: 7,push: 7,asrs: 7,mov: 6,eors: 6,cmp: 6,pop: 5,movs: 2"
"Glitch(2),Glitch(2),Glitch(5),Glitch(8)",4,132,3.030,"ldr: 10,cmp: 9,bne: 8,str: 7,b: 7,eors: 4,add: 4,push: 3,pop: 3,asrs: 3,mov: 3,lsrs: 3,ldm.w: 1,bl: 1,stm.w: 1,beq: 1"
"Glitch(2),Glitch(2),Glitch(6),Glitch(2)",1,14,7.143,"str: 2,cmp: 2,b: 2,bne: 2,bl: 1,add: 1,eors: 1,ldr: 1"
"Glitch(2),Glitch(2),Glitch(6),Glitch(10)",2,143,1.399,"cmp: 6,ldr: 6,add: 5,bne: 4,str: 2,lsrs: 2,eors: 2,b: 2,push: 2,asrs: 2,mov: 2,pop: 2,movs: 1,bx: 1,nop: 1"
"Glitch(2),Glitch(2),Glitch(7),Glitch(8)",3,89,3.371,"ldr: 9,cmp: 6,bne: 6,add: 6,bl: 6,str: 3,mov: 3,b: 3,lsrs: 3,push: 3,asrs: 3,eors: 3,pop: 2,movs: 1"
"Glitch(2),Glitch(2),Glitch(10),Glitch(5)",2,56,3.571,"ldr: 11,cmp: 6,bne: 4,add: 3,b: 2,mov: 2,eors: 2,bl: 2,str: 2,push: 1,asrs: 1,lsrs: 1,movs: 1"
"Glitch(2),Glitch(2),Glitch(10),Glitch(7)",5,95,5.263,"ldr: 21,bne: 10,add: 10,cmp: 10,bl: 10,mov: 8,b: 5,asrs: 5,str: 5,lsrs: 5,eors: 5,stm: 5,push: 4,movs: 2"
"Glitch(2),Glitch(3),Glitch(1),Glitch(7)",1,36,2.778,"str: 2,bne: 2,b: 2,lsrs: 1,mov: 1,add: 1,ldr: 1,cmp: 1,push: 1,asrs: 1"
"Glitch(2),Glitch(3),Glitch(1),Glitch(8)",4,42,9.524,"bne: 8,cmp: 8,ldr: 6,add: 4,b: 4,bl: 4,push: 4,lsrs: 4,asrs: 4,str: 4,movs: 2,mov: 2,pop: 2"
"Glitch(2),Glitch(3),Glitch(2),Glitch(6)",8,183,4.372,"bne: 16,cmp: 14,ldr: 14,b: 10,str: 10,asrs: 8,bl: 8,lsrs: 8,push: 7,add: 6,movs: 3"
"Glitch(2),Glitch(3),Glitch(3),Glitch(5)",3,39,7.692,"cmp: 7,bne: 6,str: 5,b: 5,ldr: 4,bl: 4,lsrs: 2,asrs: 2,beq: 1,stm.w: 1,movs: 1,push: 1"
"Glitch(2),Glitch(3),Glitch(4),Glitch(7)",6,58,10.345,"bne: 12,b: 11,str: 11,cmp: 10,bl: 10,add: 9,ldr: 8,asrs: 5,lsrs: 5,push: 4,mov: 3,eors: 3,movs: 2,stm.w: 1,beq: 1,ldm.w: 1"
"Glitch(2),Glitch(3),Glitch(5),Glitch(2)",5,100,5.000,"ldr: 16,cmp: 13,bne: 10,b: 6,str: 6,eors: 5,stm.w: 2,bl: 1,beq: 1"
"Glitch(2),Glitch(3),Glitch(5),Glitch(5)",5,82,6.098,"bl: 10,str: 10,cmp: 10,b: 10,bne: 10,add: 6,ldr: 6,lsrs: 4,asrs: 4,push: 3,movs: 2"
"Glitch(2),Glitch(3),Glitch(5),Glitch(6)",2,113,1.770,"b: 4,bne: 4,str: 4,cmp: 4,bl: 2,lsrs: 2,stm.w: 2,ldr: 2,asrs: 2,push: 2,add: 2,eors: 2"
"Glitch(2),Glitch(3),Glitch(8),Glitch(3)",1,51,1.961,"ldr: 4,cmp: 2,bl: 2,bne: 2,add: 1,mov: 1,str: 1,stm: 1,b: 1,asrs: 1"
"Glitch(2),Glitch(3),Glitch(8),Glitch(8)",1,89,1.124,"cmp: 3,ldr: 3,bne: 2,bl: 2,add: 2,lsrs: 1,push: 1,mov: 1,pop: 1,eors: 1,stm.w: 1,str: 1,asrs: 1,b: 1"
"Glitch(2),Glitch(3),Glitch(9),Glitch(9)",3,71,4.225,"ldr: 13,add: 7,bne: 6,b: 6,cmp: 6,str: 6,mov: 5,stm: 3,push: 3,asrs: 3,bl: 3,lsrs: 3,bx: 2,pop: 2,movs: 1"
"Glitch(2),Glitch(3),Glitch(10),Glitch(3)",3,136,2.206,"ldr: 15,cmp: 10,bne: 6,bl: 4,stm: 3,add: 3,eors: 3,mov: 3,str: 2,b: 2,asrs: 1,beq: 1,movs: 1"
"Glitch(2),Glitch(3),Glitch(10),Glitch(6)",6,38,15.789,"ldr: 24,cmp: 16,bne: 12,bl: 12,add: 12,str: 8,b: 8,stm.w: 6,mov: 6,eors: 6,push: 6,asrs: 4,lsrs: 4,movs: 2"
"Glitch(2),Glitch(3),Glitch(10),Glitch(8)",3,78,3.846,"ldr: 9,bne: 6,add: 6,mov: 6,cmp: 6,bl: 6,b: 6,str: 6,eors: 3,push: 3,pop: 3,stm.w: 3,lsrs: 3,asrs: 3"
"Glitch(2),Glitch(4),Glitch(1),Glitch(4)",3,51,5.882,"b: 6,bne: 6,str: 6,cmp: 6,bl: 3,asrs: 3,lsrs: 2,movs: 1"
"Glitch(2),Glitch(4),Glitch(5),Glitch(1)",1,62,1.613,"ldr: 2,bne: 2,cmp: 2,eors: 1,str: 1,b: 1,bl: 1,stm.w: 1,add: 1"
"Glitch(2),Glitch(4),Glitch(5),Glitch(4)",2,88,2.273,"ldr: 6,cmp: 6,bne: 4,b: 2,str: 2,add: 2,asrs: 2,eors: 2,lsrs: 2,stm.w: 2"
"Glitch(2),Glitch(4),Glitch(6),Glitch(8)",5,48,10.417,"ldr: 20,cmp: 15,stm.w: 10,bne: 10,add: 6,eors: 5,str: 5,push: 5,b: 5,lsrs: 5,asrs: 5,mov: 4,pop: 3,movs: 2"
"Glitch(2),Glitch(4),Glitch(7),Glitch(5)",3,63,4.762,"ldr: 13,cmp: 9,bne: 6,stm.w: 6,add: 5,eors: 3,str: 3,b: 3,asrs: 2,movs: 2,push: 1,lsrs: 1"
"Glitch(2),Glitch(4),Glitch(7),Glitch(6)",3,89,3.371,"ldr: 9,cmp: 6,b: 6,bl: 6,bne: 6,str: 6,add: 6,lsrs: 3,eors: 3,asrs: 3,push: 3"
"Glitch(2),Glitch(4),Glitch(7),Glitch(7)",4,59,6.780,"cmp: 15,ldr: 14,bne: 8,add: 8,bl: 6,eors: 4,asrs: 4,b: 4,lsrs: 4,str: 4,push: 3,movs: 2,stm.w: 2,mov: 2"
"Glitch(2),Glitch(4),Glitch(8),Glitch(2)",2,62,3.226,"ldr: 6,cmp: 4,b: 4,str: 4,bne: 4,stm.w: 4,eors: 2,add: 2,bl: 2"
"Glitch(2),Glitch(4),Glitch(8),Glitch(4)",1,11,9.091,"bne: 2,bl: 2,b: 2,ldr: 2,add: 2,str: 2,cmp: 2,movs: 1,eors: 1,stm.w: 1,beq: 1"
