Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(1),Glitch(3),Glitch(10),Glitch(5)",3,153,1.961,"ldr: 12,cmp: 9,bne: 6,add: 4,bl: 3,b: 3,asrs: 3,str: 3,eors: 3,stm: 3,mov: 3,push: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(4),Glitch(2),Glitch(7)",2,67,2.985,"cmp: 6,bne: 4,lsrs: 2,beq: 2,add: 2,push: 2,bl: 2,b: 2,asrs: 2,str: 2,movs: 1,mov: 1"
"Glitch(1),Glitch(4),Glitch(4),Glitch(2)",3,136,2.206,"ldr: 9,bne: 6,cmp: 4,add: 3,str: 3,stm.w: 3,b: 3,bl: 2"
"Glitch(1),Glitch(4),Glitch(5),Glitch(3)",3,117,2.564,"cmp: 9,ldr: 6,bne: 6,bl: 4,b: 3,asrs: 3,str: 3,add: 3,eors: 2"
"Glitch(1),Glitch(4),Glitch(6),Glitch(3)",2,54,3.704,"cmp: 6,bne: 4,ldr: 4,eors: 2,beq: 2,bl: 2,asrs: 2,str: 2,stm.w: 2,b: 2"
"Glitch(1),Glitch(4),Glitch(6),Glitch(8)",5,79,6.329,"ldr: 13,cmp: 10,bne: 10,bl: 7,add: 7,eors: 5,lsrs: 5,pop: 5,asrs: 5,str: 5,mov: 5,beq: 5,b: 5,push: 5,stm.w: 3"
"Glitch(1),Glitch(4),Glitch(7),Glitch(7)",1,39,2.564,"cmp: 4,bl: 2,bne: 2,ldr: 2,add: 2,lsrs: 1,eors: 1,push: 1,str: 1,asrs: 1,mov: 1,b: 1"
"Glitch(1),Glitch(4),Glitch(8),Glitch(10)",7,33,21.212,"cmp: 21,add: 15,ldr: 15,bne: 14,bl: 14,mov: 9,lsrs: 7,eors: 7,push: 7,beq: 7,str: 7,asrs: 7,b: 7,nop: 6,pop: 6,bx: 6,stm.w: 5,movs: 1"
"Glitch(1),Glitch(4),Glitch(9),Glitch(2)",4,94,4.255,"ldr: 15,cmp: 12,bne: 8,bl: 6,stm.w: 5,add: 4,eors: 4,mov: 4,b: 2,beq: 2,str: 2"
"Glitch(1),Glitch(4),Glitch(10),Glitch(10)",3,62,4.839,"ldr: 13,cmp: 12,add: 7,bne: 6,bl: 6,mov: 5,push: 4,asrs: 3,lsrs: 3,b: 3,eors: 3,str: 3,nop: 2,bx: 2,pop: 2,movs: 1"
"Glitch(1),Glitch(5),Glitch(1),Glitch(2)",1,73,1.370,"cmp: 3,bne: 2,str: 1,bl: 1,beq: 1,b: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(8)",6,70,8.571,"ldr: 20,cmp: 18,bne: 12,add: 7,push: 6,b: 6,str: 6,bl: 6,lsrs: 6,asrs: 6,movs: 3,mov: 3,pop: 3"
"Glitch(1),Glitch(5),Glitch(5),Glitch(6)",1,20,5.000,"cmp: 4,add: 2,ldr: 2,bne: 2,asrs: 1,bl: 1,eors: 1,b: 1,movs: 1,str: 1,lsrs: 1"
"Glitch(1),Glitch(5),Glitch(5),Glitch(8)",2,193,1.036,"ldr: 7,cmp: 6,bne: 4,eors: 2,add: 2,asrs: 2,push: 2,stm.w: 2,bl: 2,b: 2,str: 2,lsrs: 2,pop: 1,movs: 1,mov: 1"
"Glitch(1),Glitch(5),Glitch(5),Glitch(9)",3,75,4.000,"ldr: 9,cmp: 9,bne: 6,add: 6,eors: 3,b: 3,str: 3,pop: 3,push: 3,mov: 3,asrs: 3,lsrs: 3,bl: 3,bx: 2,movs: 1"
"Glitch(1),Glitch(5),Glitch(8),Glitch(3)",2,27,7.407,"cmp: 8,ldr: 4,bne: 4,bl: 4,mov: 2,beq: 2,eors: 2,add: 2,b: 2,str: 2,asrs: 2"
"Glitch(1),Glitch(5),Glitch(8),Glitch(5)",3,28,10.714,"ldr: 12,bne: 6,cmp: 6,ldm.w: 3,push: 3,bl: 3,str: 3,stm.w: 3,add: 3,stm: 3,lsrs: 3,b: 3,mov: 3,asrs: 3"
"Glitch(1),Glitch(5),Glitch(9),Glitch(5)",3,105,2.857,"ldr: 15,stm.w: 6,add: 4,bne: 3,ldm.w: 3,mov: 3,eors: 3,str: 3,b: 3,cmp: 3,add.w: 3,bl: 3,asrs: 3,push: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(6),Glitch(1),Glitch(2)",2,35,5.714,"cmp: 6,bne: 4,bl: 2,stm.w: 2,ldr: 2,str: 2,b: 2"
"Glitch(1),Glitch(6),Glitch(2),Glitch(3)",2,174,1.149,"cmp: 7,ldr: 4,bne: 4,bl: 3,stm.w: 2,b: 1,str: 1,asrs: 1,beq: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(2)",4,67,5.970,"cmp: 16,ldr: 8,bne: 8,bl: 7,stm.w: 6,b: 3,str: 3,add: 2,eors: 2,beq: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(3)",2,92,2.174,"ldr: 8,cmp: 6,bne: 4,beq: 2,bl: 2,asrs: 2,b: 2,str: 2,eors: 2"
"Glitch(1),Glitch(6),Glitch(5),Glitch(8)",4,79,5.063,"ldr: 15,cmp: 13,add: 9,bne: 8,beq: 5,bl: 5,eors: 4,str: 3,push: 3,asrs: 3,lsrs: 3,b: 3,movs: 2,ldm.w: 1,mov: 1,pop: 1,stm.w: 1"
"Glitch(1),Glitch(6),Glitch(6),Glitch(2)",4,65,6.154,"cmp: 16,ldr: 12,bne: 8,stm.w: 8,bl: 5,eors: 4,str: 3,b: 3,beq: 1"
"Glitch(1),Glitch(6),Glitch(6),Glitch(7)",5,63,7.937,"ldr: 18,cmp: 17,bne: 10,add: 10,bl: 5,b: 5,str: 5,asrs: 5,push: 5,eors: 5,lsrs: 5,stm.w: 3,mov: 3,beq: 2,movs: 2"
"Glitch(1),Glitch(6),Glitch(9),Glitch(9)",2,49,4.082,"ldr: 11,add: 5,bl: 4,bne: 4,cmp: 4,mov: 3,ldm.w: 2,eors: 2,lsrs: 2,push: 2,str: 2,asrs: 2,b: 2,stm.w: 2,pop: 1,movs: 1,bx: 1"
"Glitch(1),Glitch(7),Glitch(5),Glitch(6)",5,29,17.241,"cmp: 21,ldr: 11,stm.w: 11,bne: 10,ldm.w: 6,bl: 6,eors: 5,lsrs: 4,b: 4,asrs: 4,push: 4,str: 4,add: 3,movs: 1,beq: 1"
"Glitch(1),Glitch(7),Glitch(8),Glitch(1)",1,55,1.818,"ldr: 4,cmp: 3,bl: 3,bne: 2,stm.w: 1,add: 1,mov: 1,ldm.w: 1,stm: 1"
"Glitch(1),Glitch(8),Glitch(2),Glitch(5)",3,90,3.333,"cmp: 12,bne: 6,bl: 3,beq: 3,ldr: 3,asrs: 3,stm.w: 3,str: 3,b: 3,ldm.w: 3,lsrs: 2,push: 2,add: 1,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(6)",3,18,16.667,"ldr: 10,cmp: 9,add: 6,bne: 6,beq: 3,push: 3,str: 3,add.w: 3,bl: 3,b: 3,lsrs: 2,asrs: 2,movs: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(1)",1,31,3.226,"cmp: 4,ldr: 3,bl: 2,bne: 2,stm.w: 1,ldm.w: 1,eors: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(6)",1,90,1.111,"cmp: 4,ldr: 3,bne: 2,bl: 1,eors: 1,push: 1,add: 1,str: 1,b: 1,asrs: 1,ldm.w: 1,stm.w: 1,lsrs: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(7)",1,68,1.471,"ldr: 4,cmp: 3,add: 2,bne: 2,bl: 1,ldm.w: 1,mov: 1,str: 1,b: 1,lsrs: 1,stm.w: 1,asrs: 1,push: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(9)",2,50,4.000,"ldr: 8,bne: 4,cmp: 4,add: 4,bx: 2,lsrs: 2,pop: 2,ldm.w: 2,add.w: 2,stm.w: 2,asrs: 2,b: 2,mov: 2,beq: 2,push: 2,str: 2"
"Glitch(1),Glitch(8),Glitch(7),Glitch(3)",5,66,7.576,"ldr: 20,cmp: 16,bl: 11,bne: 10,beq: 6,eors: 5,add.w: 5,stm.w: 5,add: 5,b: 4,str: 4,asrs: 3,movs: 1"
"Glitch(1),Glitch(8),Glitch(7),Glitch(8)",6,85,7.059,"ldr: 27,cmp: 25,add: 12,bne: 12,bl: 11,beq: 7,eors: 6,add.w: 6,asrs: 5,str: 5,lsrs: 5,b: 5,push: 5,mov: 4,stm.w: 3,pop: 3,movs: 2,ldm.w: 1"
"Glitch(1),Glitch(8),Glitch(10),Glitch(8)",2,41,4.878,"ldr: 10,cmp: 6,add: 4,bne: 4,mov: 4,bl: 4,add.w: 2,stm: 2,b: 2,pop: 2,asrs: 2,push: 2,str: 2,beq: 2,stm.w: 2,lsrs: 2,eors: 2"
"Glitch(1),Glitch(9),Glitch(1),Glitch(3)",1,64,1.562,"bne: 2,cmp: 2,ldr: 2,b: 1,bl: 1,ldm.w: 1,beq: 1,str: 1,asrs: 1,stm.w: 1,add.w: 1"
"Glitch(1),Glitch(9),Glitch(1),Glitch(7)",3,58,5.172,"cmp: 9,bne: 6,ldr: 3,str: 3,beq: 3,add.w: 3,stm.w: 3,b: 3,asrs: 3,push: 3,bl: 3,add: 3,lsrs: 3,ldm.w: 3,mov: 2,movs: 1"
"Glitch(1),Glitch(9),Glitch(3),Glitch(3)",3,107,2.804,"cmp: 10,ldr: 9,bne: 6,beq: 4,bl: 4,ldm.w: 3,stm.w: 3,add: 3,b: 2,str: 2,asrs: 2"
"Glitch(1),Glitch(9),Glitch(4),Glitch(9)",3,134,2.239,"cmp: 12,ldr: 10,add: 7,push: 4,add.w: 3,lsrs: 3,bne: 3,stm.w: 3,str: 3,ldm.w: 3,beq: 3,bl: 3,asrs: 3,b: 3,mov: 2,movs: 2,pop: 1,bx: 1"
"Glitch(1),Glitch(9),Glitch(5),Glitch(6)",3,93,3.226,"ldr: 12,bl: 7,cmp: 7,bne: 6,add: 5,beq: 4,ldm.w: 3,add.w: 3,mov: 3,stm.w: 3,str: 2,b: 2,push: 2,eors: 1,lsrs: 1,movs: 1,asrs: 1"
"Glitch(1),Glitch(9),Glitch(6),Glitch(2)",2,25,8.000,"ldr: 8,cmp: 6,bne: 4,bl: 4,b: 2,stm.w: 2,ldm.w: 2,eors: 2,add: 2,str: 2,beq: 2"
"Glitch(1),Glitch(9),Glitch(7),Glitch(4)",3,86,3.488,"ldr: 15,cmp: 9,stm.w: 6,add: 4,b: 3,beq: 3,str: 3,bne: 3,add.w: 3,ldm.w: 3,bl: 3,eors: 3,movs: 2,asrs: 2,lsrs: 1"
"Glitch(1),Glitch(9),Glitch(9),Glitch(2)",2,71,2.817,"ldr: 11,cmp: 6,bne: 4,bl: 4,ldm.w: 2,add.w: 2,add: 2,b: 2,mov: 2,str: 2,beq: 2,eors: 1,stm: 1,stm.w: 1"
"Glitch(1),Glitch(9),Glitch(9),Glitch(7)",1,51,1.961,"ldr: 5,cmp: 3,bl: 2,bne: 2,add: 2,mov: 2,b: 1,ldm.w: 1,str: 1,asrs: 1,lsrs: 1,eors: 1,add.w: 1,stm.w: 1,beq: 1,push: 1"
"Glitch(1),Glitch(9),Glitch(9),Glitch(8)",5,49,10.204,"ldr: 21,cmp: 20,bl: 10,add: 10,bne: 10,stm.w: 10,mov: 9,eors: 5,ldm.w: 5,add.w: 5,b: 5,str: 5,asrs: 5,push: 5,lsrs: 5,pop: 4,movs: 1"
"Glitch(1),Glitch(10),Glitch(4),Glitch(1)",1,60,1.667,"ldr: 4,bl: 3,bne: 2,cmp: 2,ldm.w: 1,add: 1,beq: 1,add.w: 1,stm.w: 1"
"Glitch(1),Glitch(10),Glitch(4),Glitch(2)",4,75,5.333,"cmp: 16,ldr: 12,bne: 8,bl: 4,str: 4,beq: 4,ldm.w: 4,add.w: 4,eors: 4,b: 4,stm.w: 4"
"Glitch(1),Glitch(10),Glitch(6),Glitch(7)",3,25,12.000,"cmp: 12,ldr: 9,add: 6,bl: 6,bne: 6,mov: 5,stm.w: 3,beq: 3,b: 3,push: 3,ldm.w: 3,str: 3,asrs: 3,add.w: 3,lsrs: 3,movs: 1"
"Glitch(1),Glitch(10),Glitch(9),Glitch(5)",6,106,5.660,"ldr: 31,cmp: 18,bl: 12,bne: 12,stm.w: 12,add: 8,b: 6,beq: 6,eors: 6,add.w: 6,ldm.w: 6,str: 6,mov: 6,asrs: 5,lsrs: 4,movs: 3,push: 3"
"Glitch(1),Glitch(10),Glitch(10),Glitch(2)",2,97,2.062,"ldr: 10,cmp: 8,bl: 4,bne: 4,beq: 2,eors: 2,ldm.w: 2,stm: 2,add: 2,mov: 2,str: 2,b: 2,add.w: 2,stm.w: 2"
"Glitch(1),Glitch(10),Glitch(10),Glitch(4)",2,158,1.266,"ldr: 14,cmp: 6,bl: 4,bne: 4,mov: 2,stm.w: 2,ldm.w: 2,add.w: 2,lsrs: 2,str: 2,b: 2,beq: 2,eors: 2,add: 2,asrs: 2"
"Glitch(1),Glitch(10),Glitch(10),Glitch(7)",1,85,1.176,"ldr: 5,cmp: 4,bl: 2,bne: 2,add: 2,mov: 2,stm.w: 1,str: 1,stm: 1,eors: 1,b: 1,asrs: 1,push: 1,add.w: 1,ldm.w: 1,beq: 1,lsrs: 1"
"Glitch(2),Glitch(1),Glitch(3),Glitch(1)",1,53,1.887,"bne: 2,ldr: 1,bl: 1,b: 1,str: 1,cmp: 1"
"Glitch(2),Glitch(1),Glitch(6),Glitch(5)",3,23,13.043,"ldr: 9,cmp: 6,bne: 6,b: 3,stm.w: 3,str: 3,asrs: 3,eors: 3,movs: 2,lsrs: 2,add: 1,push: 1"
"Glitch(2),Glitch(1),Glitch(6),Glitch(7)",4,54,7.407,"ldr: 9,b: 8,add: 8,str: 8,bne: 8,cmp: 4,asrs: 4,eors: 4,lsrs: 4,push: 3,mov: 2,movs: 2"
"Glitch(2),Glitch(1),Glitch(7),Glitch(2)",2,30,6.667,"ldr: 4,bne: 4,b: 3,str: 3,add: 2,stm.w: 2,eors: 2,cmp: 2,beq: 1,bl: 1"
"Glitch(2),Glitch(1),Glitch(8),Glitch(3)",2,29,6.897,"ldr: 6,str: 4,bne: 4,b: 4,mov: 2,asrs: 2,add: 2,stm: 2,bl: 2"
"Glitch(2),Glitch(2),Glitch(3),Glitch(4)",1,31,3.226,"add: 2,str: 2,b: 2,bne: 2,movs: 1,ldr: 1,bl: 1"
"Glitch(2),Glitch(2),Glitch(4),Glitch(8)",4,87,4.598,"bne: 8,b: 8,add: 8,str: 8,ldr: 5,cmp: 4,push: 4,lsrs: 4,asrs: 4,bl: 4,pop: 3,mov: 3,movs: 1"
"Glitch(2),Glitch(2),Glitch(4),Glitch(10)",5,49,10.204,"str: 10,bne: 10,b: 10,ldr: 7,add: 7,push: 6,lsrs: 5,eors: 5,cmp: 5,bl: 5,asrs: 5,mov: 4,pop: 3,bx: 3,movs: 3,nop: 2"
"Glitch(2),Glitch(2),Glitch(5),Glitch(3)",6,43,13.953,"bne: 12,str: 11,b: 11,bl: 10,ldr: 9,cmp: 7,asrs: 4,add: 3,eors: 3,movs: 1,beq: 1"
"Glitch(2),Glitch(2),Glitch(5),Glitch(6)",4,74,5.405,"cmp: 8,add: 8,bne: 8,b: 8,str: 8,lsrs: 4,ldr: 4,bl: 4,asrs: 4,push: 3,movs: 1"
"Glitch(2),Glitch(2),Glitch(8),Glitch(3)",4,49,8.163,"ldr: 12,bl: 8,bne: 8,cmp: 8,b: 4,eors: 4,str: 4,stm.w: 4,add: 4,asrs: 3,movs: 1"
"Glitch(2),Glitch(2),Glitch(8),Glitch(7)",2,20,10.000,"ldr: 5,bl: 5,add: 4,bne: 4,str: 3,b: 3,mov: 3,cmp: 3,eors: 2,asrs: 1,stm.w: 1,beq: 1,ldm.w: 1,lsrs: 1,push: 1"
"Glitch(2),Glitch(2),Glitch(8),Glitch(10)",2,75,2.667,"ldr: 7,cmp: 5,bne: 4,add: 4,b: 3,bl: 3,str: 3,stm.w: 3,eors: 2,beq: 1,asrs: 1,ldm.w: 1,mov: 1,push: 1,bx: 1,add.w: 1,pop: 1,lsrs: 1,nop: 1"
"Glitch(2),Glitch(2),Glitch(9),Glitch(7)",4,46,8.696,"ldr: 13,b: 8,bl: 8,add: 8,bne: 8,str: 8,mov: 7,cmp: 4,asrs: 4,eors: 4,push: 4,lsrs: 3,movs: 1"
"Glitch(2),Glitch(2),Glitch(9),Glitch(10)",2,71,2.817,"ldr: 6,str: 4,bne: 4,b: 4,bl: 4,mov: 4,add: 4,cmp: 2,eors: 2,pop: 2,nop: 2,asrs: 2,push: 2,lsrs: 2,bx: 2"
"Glitch(2),Glitch(2),Glitch(10),Glitch(3)",2,47,4.255,"ldr: 8,bne: 4,bl: 4,cmp: 4,add: 2,mov: 2,stm: 2,eors: 2,b: 2,str: 2,movs: 1,asrs: 1"
"Glitch(2),Glitch(2),Glitch(10),Glitch(5)",1,46,2.174,"ldr: 4,bl: 2,bne: 2,str: 2,b: 2,movs: 1,mov: 1,lsrs: 1,eors: 1,cmp: 1,asrs: 1,add: 1"
"Glitch(2),Glitch(2),Glitch(10),Glitch(7)",4,111,3.604,"ldr: 17,bl: 9,bne: 8,add: 8,str: 7,b: 7,mov: 6,cmp: 5,eors: 4,push: 3,lsrs: 3,asrs: 3,beq: 1,movs: 1,stm.w: 1,ldm.w: 1"
"Glitch(2),Glitch(3),Glitch(2),Glitch(7)",2,90,2.222,"ldr: 6,cmp: 4,bne: 4,lsrs: 2,str: 2,add: 2,push: 2,asrs: 2,b: 2,mov: 1,movs: 1"
"Glitch(2),Glitch(3),Glitch(2),Glitch(9)",5,99,5.051,"ldr: 11,b: 10,bne: 10,str: 10,add: 6,push: 6,asrs: 5,lsrs: 5,cmp: 5,mov: 4,bx: 3,pop: 3,movs: 2"
"Glitch(2),Glitch(3),Glitch(3),Glitch(10)",2,107,1.869,"str: 4,cmp: 4,b: 4,bne: 4,add: 2,push: 2,mov: 2,pop: 2,bx: 2,nop: 2,ldr: 2,lsrs: 2,asrs: 2,bl: 2"
"Glitch(2),Glitch(3),Glitch(4),Glitch(3)",6,143,4.196,"cmp: 18,ldr: 18,bne: 12,b: 6,str: 6,asrs: 5,add: 4,eors: 2,movs: 1"
"Glitch(2),Glitch(3),Glitch(4),Glitch(4)",3,90,3.333,"cmp: 10,ldr: 10,bne: 6,add: 4,b: 2,str: 2,bl: 1,asrs: 1,movs: 1,lsrs: 1,beq: 1"
"Glitch(2),Glitch(3),Glitch(4),Glitch(5)",2,85,2.353,"b: 4,cmp: 4,str: 4,bne: 4,push: 2,eors: 2,bl: 2,asrs: 2,lsrs: 2,ldr: 2"
"Glitch(2),Glitch(3),Glitch(5),Glitch(4)",3,165,1.818,"cmp: 6,b: 6,bne: 6,str: 6,ldr: 6,stm.w: 3,eors: 3,lsrs: 2,asrs: 2,add: 1,movs: 1"
"Glitch(2),Glitch(3),Glitch(5),Glitch(7)",3,56,5.357,"ldr: 7,cmp: 6,b: 6,str: 6,add: 6,bne: 6,eors: 3,push: 3,asrs: 3,mov: 2,lsrs: 2,movs: 1"
"Glitch(2),Glitch(3),Glitch(6),Glitch(3)",3,29,10.345,"ldr: 8,cmp: 8,bne: 6,str: 4,b: 4,bl: 3,add: 3,asrs: 3,eors: 3"
"Glitch(2),Glitch(3),Glitch(6),Glitch(6)",3,74,4.054,"bne: 6,str: 6,b: 6,add: 6,cmp: 6,bl: 6,ldr: 4,eors: 3,push: 3,lsrs: 2,asrs: 2,movs: 1"
"Glitch(2),Glitch(3),Glitch(6),Glitch(9)",3,109,2.752,"ldr: 9,add: 7,b: 6,bne: 6,str: 6,cmp: 6,asrs: 3,push: 3,eors: 3,lsrs: 3,mov: 3,pop: 2,movs: 2,bx: 1"
"Glitch(2),Glitch(3),Glitch(8),Glitch(7)",4,36,11.111,"ldr: 13,bne: 8,cmp: 8,b: 8,str: 8,add: 8,stm.w: 4,asrs: 4,eors: 4,push: 4,bl: 4,lsrs: 3,mov: 2,movs: 2"
"Glitch(2),Glitch(3),Glitch(8),Glitch(9)",4,42,9.524,"add: 10,ldr: 9,str: 8,cmp: 8,bne: 8,bl: 8,b: 8,mov: 7,lsrs: 4,push: 4,eors: 4,asrs: 4,pop: 2,movs: 2,bx: 2"
"Glitch(2),Glitch(3),Glitch(8),Glitch(10)",2,22,9.091,"ldr: 6,str: 4,bne: 4,mov: 4,bl: 4,b: 4,add: 4,lsrs: 2,pop: 2,bx: 2,cmp: 2,stm: 2,nop: 2,asrs: 2,push: 2"
"Glitch(2),Glitch(3),Glitch(9),Glitch(5)",5,84,5.952,"ldr: 13,cmp: 11,bl: 11,bne: 10,str: 9,b: 9,add: 5,mov: 5,lsrs: 4,stm.w: 4,asrs: 4,push: 3,eors: 3,stm: 2,beq: 1,movs: 1"
"Glitch(2),Glitch(3),Glitch(9),Glitch(7)",3,31,9.677,"ldr: 7,bne: 6,b: 6,str: 6,bl: 6,cmp: 6,add: 6,mov: 5,eors: 3,push: 3,stm.w: 3,asrs: 3,lsrs: 2,movs: 1"
"Glitch(2),Glitch(4),Glitch(2),Glitch(7)",2,56,3.571,"str: 4,bne: 4,b: 4,cmp: 4,asrs: 2,lsrs: 2,bl: 2,ldr: 2,push: 2,add: 2,mov: 2"
"Glitch(2),Glitch(4),Glitch(2),Glitch(10)",7,185,3.784,"cmp: 15,bne: 14,str: 11,b: 11,add: 8,push: 8,bl: 7,asrs: 7,lsrs: 7,beq: 7,bx: 6,ldr: 6,pop: 6,mov: 6,nop: 5,movs: 2"
"Glitch(2),Glitch(4),Glitch(3),Glitch(1)",1,70,1.429,"ldr: 3,cmp: 2,bne: 2,bl: 1,stm.w: 1,add: 1"
"Glitch(2),Glitch(4),Glitch(3),Glitch(4)",7,86,8.140,"bne: 14,b: 13,str: 13,cmp: 12,ldr: 11,bl: 8,asrs: 6,lsrs: 5,eors: 4,add: 3,beq: 1,movs: 1"
"Glitch(2),Glitch(4),Glitch(3),Glitch(9)",9,94,9.574,"cmp: 21,b: 18,bne: 18,str: 18,ldr: 14,add: 10,lsrs: 9,push: 9,bl: 9,mov: 9,asrs: 9,pop: 8,bx: 7,movs: 2,eors: 1"
"Glitch(2),Glitch(4),Glitch(4),Glitch(3)",1,136,0.735,"cmp: 3,bne: 2,b: 2,str: 2,bl: 1,eors: 1,ldr: 1,asrs: 1"
"Glitch(2),Glitch(4),Glitch(4),Glitch(5)",2,122,1.639,"str: 4,b: 4,bne: 4,ldr: 4,cmp: 4,stm.w: 2,asrs: 2,lsrs: 2,add: 2,movs: 1,push: 1"
"Glitch(2),Glitch(4),Glitch(4),Glitch(8)",4,39,10.256,"cmp: 11,str: 8,bne: 8,b: 8,add: 5,bl: 5,ldr: 5,asrs: 4,push: 4,lsrs: 4,eors: 3,mov: 3,pop: 3,movs: 1"
"Glitch(2),Glitch(4),Glitch(4),Glitch(10)",1,101,0.990,"cmp: 2,b: 2,ldr: 2,str: 2,bne: 2,asrs: 1,pop: 1,bl: 1,eors: 1,movs: 1,bx: 1,push: 1,lsrs: 1,add: 1,mov: 1"
"Glitch(2),Glitch(4),Glitch(5),Glitch(2)",4,115,3.478,"cmp: 8,bne: 8,str: 7,b: 7,beq: 5,bl: 5,stm.w: 4,eors: 4,ldr: 4"
"Glitch(2),Glitch(4),Glitch(6),Glitch(6)",2,51,3.922,"ldr: 6,str: 4,bne: 4,b: 4,stm.w: 4,cmp: 4,eors: 2,asrs: 2,lsrs: 2,push: 2,movs: 1,add: 1"
"Glitch(2),Glitch(4),Glitch(7),Glitch(5)",1,10,10.000,"ldr: 3,cmp: 2,b: 2,str: 2,bne: 2,asrs: 1,lsrs: 1,add: 1,stm.w: 1,eors: 1,push: 1,bl: 1"
"Glitch(2),Glitch(4),Glitch(9),Glitch(3)",6,119,5.042,"cmp: 25,ldr: 18,bl: 13,bne: 12,stm.w: 7,mov: 6,eors: 6,add: 6,b: 4,asrs: 4,str: 4,ldm.w: 1,add.w: 1,beq: 1"
"Glitch(2),Glitch(4),Glitch(9),Glitch(4)",5,108,4.630,"ldr: 24,cmp: 15,bne: 10,bl: 10,add: 6,str: 5,b: 5,mov: 5,asrs: 4,lsrs: 3,stm: 3,eors: 2,movs: 2,stm.w: 1"
