Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(1),Glitch(2),Glitch(8),Glitch(3)",1,90,1.111,"bne: 2,bl: 2,ldr: 2,cmp: 2,ldm.w: 1,stm.w: 1,add: 1,mov: 1,eors: 1,add.w: 1"
"Glitch(1),Glitch(2),Glitch(8),Glitch(7)",3,71,4.225,"ldr: 13,bne: 6,add: 6,bl: 6,mov: 3,cmp: 3,lsrs: 2,stm.w: 2,b: 2,stm: 2,str: 2,asrs: 2,beq: 1,push: 1,movs: 1,eors: 1,ldm.w: 1"
"Glitch(1),Glitch(2),Glitch(9),Glitch(10)",4,64,6.250,"ldr: 17,cmp: 12,add: 10,bne: 8,bl: 6,mov: 6,push: 4,str: 3,stm: 3,b: 3,asrs: 3,lsrs: 3,movs: 2,pop: 1,ldm.w: 1,beq: 1,stm.w: 1,bx: 1,nop: 1,add.w: 1,eors: 1"
"Glitch(1),Glitch(2),Glitch(10),Glitch(4)",1,69,1.449,"ldr: 3,bl: 2,bne: 2,cmp: 2,b: 1,str: 1,mov: 1,stm.w: 1,eors: 1,add: 1,lsrs: 1,asrs: 1"
"Glitch(1),Glitch(2),Glitch(10),Glitch(10)",1,139,0.719,"ldr: 3,bl: 2,cmp: 2,bne: 2,mov: 2,add: 2,stm.w: 1,b: 1,asrs: 1,bx: 1,lsrs: 1,nop: 1,eors: 1,push: 1,str: 1,pop: 1"
"Glitch(1),Glitch(3),Glitch(1),Glitch(3)",3,31,9.677,"bne: 6,cmp: 5,bl: 3,b: 2,str: 2,asrs: 2,ldm.w: 1,add.w: 1,stm.w: 1,ldr: 1"
"Glitch(1),Glitch(3),Glitch(1),Glitch(5)",2,76,2.632,"bne: 4,ldr: 4,cmp: 2,b: 2,str: 2,asrs: 2,lsrs: 2,push: 1,movs: 1"
"Glitch(1),Glitch(3),Glitch(2),Glitch(6)",2,120,1.667,"ldr: 4,bne: 4,cmp: 4,b: 2,add: 2,str: 2,push: 2,asrs: 2,lsrs: 2"
"Glitch(1),Glitch(3),Glitch(3),Glitch(4)",4,113,3.540,"cmp: 12,bne: 8,b: 4,bl: 4,str: 4,asrs: 3,ldr: 2,lsrs: 2,eors: 2,movs: 2,add: 1"
"Glitch(1),Glitch(3),Glitch(4),Glitch(6)",6,98,6.122,"cmp: 15,bne: 12,add: 11,ldr: 10,bl: 9,str: 6,b: 6,movs: 5,push: 4,asrs: 4,lsrs: 2"
"Glitch(1),Glitch(3),Glitch(4),Glitch(9)",9,147,6.122,"cmp: 29,ldr: 26,add: 19,bne: 18,bl: 9,push: 6,b: 5,str: 5,asrs: 5,lsrs: 5,beq: 4,add.w: 4,ldm.w: 4,movs: 4,stm.w: 4,eors: 2,mov: 2,pop: 1,bx: 1"
"Glitch(1),Glitch(3),Glitch(5),Glitch(2)",1,14,7.143,"bl: 3,ldr: 2,bne: 2,cmp: 2,add: 1,beq: 1"
"Glitch(1),Glitch(3),Glitch(5),Glitch(6)",10,166,6.024,"cmp: 32,bne: 20,ldr: 17,add: 14,bl: 11,str: 8,eors: 8,b: 8,asrs: 7,lsrs: 6,stm.w: 6,push: 6,movs: 3,ldm.w: 2,beq: 2"
"Glitch(1),Glitch(3),Glitch(5),Glitch(8)",5,62,8.065,"cmp: 15,bne: 10,add: 9,ldr: 7,push: 5,mov: 5,b: 5,str: 5,lsrs: 5,eors: 5,asrs: 5,pop: 4,bl: 3,movs: 1,stm.w: 1"
"Glitch(1),Glitch(3),Glitch(6),Glitch(9)",2,118,1.695,"ldr: 7,add: 6,bne: 4,cmp: 4,asrs: 2,push: 2,eors: 2,b: 2,movs: 2,str: 2,lsrs: 2,bl: 2,mov: 1"
"Glitch(1),Glitch(3),Glitch(6),Glitch(10)",4,140,2.857,"cmp: 13,ldr: 10,add: 8,bne: 8,bl: 7,eors: 4,mov: 3,push: 3,asrs: 3,lsrs: 3,b: 3,str: 3,stm.w: 3,movs: 2,pop: 2,bx: 1,nop: 1,ldm.w: 1,add.w: 1,beq: 1"
"Glitch(1),Glitch(3),Glitch(7),Glitch(5)",3,73,4.110,"ldr: 10,bne: 6,cmp: 6,bl: 6,add: 5,eors: 3,str: 3,b: 3,movs: 2,asrs: 2,lsrs: 1,push: 1"
"Glitch(1),Glitch(3),Glitch(7),Glitch(10)",2,106,1.887,"cmp: 6,ldr: 4,bne: 4,add: 4,mov: 2,eors: 2,bl: 2,stm.w: 2,pop: 2,b: 2,str: 2,push: 2,asrs: 2,lsrs: 2,bx: 2,movs: 1,nop: 1"
"Glitch(1),Glitch(3),Glitch(8),Glitch(5)",2,121,1.653,"cmp: 6,ldr: 6,bne: 4,add: 3,asrs: 2,b: 2,bl: 2,eors: 2,mov: 2,str: 2,movs: 1,lsrs: 1,push: 1"
"Glitch(1),Glitch(3),Glitch(8),Glitch(8)",4,115,3.478,"ldr: 13,cmp: 9,add: 8,bne: 8,bl: 8,mov: 6,asrs: 4,push: 4,b: 4,lsrs: 4,str: 4,stm: 3,movs: 2,pop: 2,eors: 1"
"Glitch(1),Glitch(3),Glitch(8),Glitch(9)",9,52,17.308,"ldr: 31,cmp: 23,add: 20,bne: 18,bl: 18,mov: 13,push: 8,str: 7,asrs: 7,lsrs: 7,b: 7,stm: 6,stm.w: 4,movs: 4,pop: 4,bx: 3,eors: 3,ldm.w: 2,add.w: 2,beq: 2"
"Glitch(1),Glitch(3),Glitch(9),Glitch(3)",2,59,3.390,"ldr: 8,cmp: 6,bne: 4,mov: 2,b: 2,asrs: 2,eors: 2,add: 2,bl: 2,str: 2"
"Glitch(1),Glitch(3),Glitch(9),Glitch(5)",1,99,1.010,"cmp: 3,ldr: 3,bne: 2,add: 2,bl: 2,b: 1,eors: 1,movs: 1,asrs: 1,mov: 1,str: 1"
"Glitch(1),Glitch(3),Glitch(10),Glitch(8)",2,186,1.075,"ldr: 11,add: 5,cmp: 4,bne: 4,b: 2,push: 2,asrs: 2,lsrs: 2,str: 2,eors: 2,movs: 2,mov: 2,stm.w: 2,bl: 2"
"Glitch(1),Glitch(4),Glitch(2),Glitch(2)",3,143,2.098,"cmp: 9,bne: 6,bl: 4,ldr: 3,str: 2,b: 2,beq: 1"
"Glitch(1),Glitch(4),Glitch(2),Glitch(3)",1,74,1.351,"ldr: 3,bne: 2,asrs: 1,b: 1,bl: 1,str: 1,cmp: 1"
"Glitch(1),Glitch(4),Glitch(3),Glitch(10)",2,148,1.351,"ldr: 7,cmp: 7,bne: 4,bl: 3,add: 2,b: 1,add.w: 1,bx: 1,lsrs: 1,pop: 1,push: 1,beq: 1,stm.w: 1,mov: 1,nop: 1,asrs: 1,str: 1,ldm.w: 1"
"Glitch(1),Glitch(4),Glitch(4),Glitch(4)",12,119,10.084,"ldr: 25,cmp: 25,bne: 24,bl: 18,beq: 12,str: 10,b: 10,add: 8,asrs: 8,lsrs: 8,eors: 6,movs: 2"
"Glitch(1),Glitch(4),Glitch(4),Glitch(6)",3,91,3.297,"cmp: 9,ldr: 7,bne: 6,bl: 3,b: 3,str: 3,eors: 3,asrs: 3,add: 3,movs: 2,lsrs: 2,push: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(1)",1,130,0.769,"bne: 2,bl: 2,ldr: 2,cmp: 2,stm.w: 1,beq: 1,eors: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(4)",1,59,1.695,"cmp: 3,bne: 2,stm.w: 1,eors: 1,str: 1,bl: 1,b: 1,movs: 1,beq: 1,add: 1,ldr: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(5)",4,81,4.938,"cmp: 14,ldr: 9,bne: 8,bl: 8,asrs: 3,str: 3,lsrs: 3,add: 3,b: 3,push: 2,stm.w: 1,eors: 1,movs: 1,beq: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(6)",16,152,10.526,"cmp: 41,ldr: 39,bne: 32,add: 29,bl: 19,str: 15,b: 15,asrs: 12,beq: 11,push: 10,eors: 9,movs: 9,lsrs: 8,stm.w: 6,ldm.w: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(9)",9,78,11.538,"cmp: 29,ldr: 27,bne: 18,add: 16,bl: 11,push: 8,stm.w: 8,b: 7,lsrs: 7,str: 7,asrs: 7,mov: 5,pop: 5,bx: 4,eors: 3,movs: 3,add.w: 2,beq: 2,ldm.w: 2"
"Glitch(1),Glitch(4),Glitch(7),Glitch(2)",1,41,2.439,"ldr: 4,bl: 2,bne: 2,cmp: 2,beq: 1,eors: 1,stm.w: 1,add: 1"
"Glitch(1),Glitch(4),Glitch(7),Glitch(5)",3,37,8.108,"ldr: 12,cmp: 6,bne: 6,asrs: 3,str: 3,bl: 3,stm.w: 3,lsrs: 3,b: 3,eors: 3,add: 3,push: 2,movs: 1"
"Glitch(1),Glitch(4),Glitch(9),Glitch(3)",2,62,3.226,"ldr: 6,bl: 4,bne: 4,cmp: 4,stm.w: 3,eors: 2,mov: 2,beq: 2,add: 2,add.w: 1,ldm.w: 1,asrs: 1,b: 1,str: 1"
"Glitch(1),Glitch(4),Glitch(9),Glitch(9)",5,63,7.937,"ldr: 20,cmp: 16,add: 11,bl: 11,bne: 10,beq: 6,push: 6,mov: 6,lsrs: 4,asrs: 4,str: 4,b: 4,stm: 3,movs: 3,eors: 2,add.w: 1,bx: 1,pop: 1,ldm.w: 1,stm.w: 1"
"Glitch(1),Glitch(4),Glitch(10),Glitch(1)",1,158,0.633,"ldr: 4,cmp: 3,bl: 3,bne: 2,add: 1,mov: 1,stm: 1,eors: 1"
"Glitch(1),Glitch(4),Glitch(10),Glitch(9)",5,24,20.833,"ldr: 26,add: 12,bl: 10,cmp: 10,bne: 10,mov: 9,asrs: 5,b: 5,lsrs: 5,push: 5,str: 5,beq: 5,eors: 5,pop: 3,movs: 3,bx: 2"
"Glitch(1),Glitch(5),Glitch(2),Glitch(2)",1,65,1.538,"ldr: 3,bne: 2,bl: 2,cmp: 2,beq: 1"
"Glitch(1),Glitch(5),Glitch(2),Glitch(9)",3,33,9.091,"cmp: 10,bne: 6,ldr: 5,beq: 4,bl: 4,add: 4,mov: 2,str: 2,b: 2,lsrs: 2,asrs: 2,push: 2,bx: 1,add.w: 1,ldm.w: 1,movs: 1,pop: 1,stm.w: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(1)",1,82,1.220,"ldr: 3,bl: 2,cmp: 2,bne: 2,add: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(3)",3,206,1.456,"ldr: 12,str: 3,bne: 3,b: 3,asrs: 3,add: 3,add.w: 3,ldm.w: 3,stm.w: 3"
"Glitch(1),Glitch(5),Glitch(3),Glitch(4)",2,143,1.399,"cmp: 7,bne: 4,ldr: 3,beq: 3,bl: 3,eors: 2,str: 1,asrs: 1,lsrs: 1,b: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(5)",2,48,4.167,"ldr: 6,bne: 4,cmp: 4,add: 3,b: 2,bl: 2,str: 2,asrs: 2,movs: 1,lsrs: 1,push: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(10)",5,83,6.024,"ldr: 21,add: 8,asrs: 5,add.w: 5,b: 5,stm.w: 5,push: 5,bne: 5,str: 5,mov: 5,ldm.w: 5,lsrs: 5,cmp: 4,pop: 4,bx: 3,movs: 3,nop: 2"
"Glitch(1),Glitch(5),Glitch(4),Glitch(5)",5,89,5.618,"ldr: 17,bne: 9,bl: 8,add: 7,cmp: 7,str: 5,b: 5,asrs: 4,lsrs: 3,push: 3,stm.w: 3,movs: 2,add.w: 1,ldm.w: 1"
"Glitch(1),Glitch(5),Glitch(4),Glitch(7)",4,49,8.163,"ldr: 15,bl: 9,bne: 8,add: 8,stm.w: 5,cmp: 5,str: 3,asrs: 3,b: 3,push: 2,lsrs: 2,movs: 2,beq: 1,ldm.w: 1,mov: 1"
"Glitch(1),Glitch(5),Glitch(5),Glitch(7)",12,181,6.630,"ldr: 49,cmp: 25,add: 19,bne: 18,eors: 11,stm.w: 11,b: 10,asrs: 10,str: 10,bl: 9,lsrs: 9,push: 9,ldm.w: 8,movs: 7,add.w: 6,mov: 3,beq: 2"
"Glitch(1),Glitch(5),Glitch(6),Glitch(7)",2,48,4.167,"ldr: 8,cmp: 5,bne: 4,add: 4,bl: 3,ldm.w: 3,stm.w: 3,eors: 2,str: 1,push: 1,movs: 1,b: 1,beq: 1,asrs: 1"
"Glitch(1),Glitch(5),Glitch(8),Glitch(1)",1,48,2.083,"ldr: 4,bl: 2,bne: 2,cmp: 2,ldm.w: 1,add: 1,stm.w: 1,stm: 1,mov: 1"
"Glitch(1),Glitch(5),Glitch(8),Glitch(8)",3,60,5.000,"ldr: 17,add: 7,bl: 5,cmp: 4,bne: 4,stm.w: 4,mov: 4,ldm.w: 3,b: 2,asrs: 2,str: 2,add.w: 2,lsrs: 2,push: 2,eors: 2,movs: 1,pop: 1,beq: 1,stm: 1"
"Glitch(1),Glitch(5),Glitch(8),Glitch(9)",6,66,9.091,"ldr: 24,cmp: 17,add: 14,bne: 12,stm.w: 11,ldm.w: 7,bl: 7,push: 6,mov: 5,str: 5,b: 5,lsrs: 5,asrs: 5,eors: 4,movs: 3,bx: 2,pop: 2,stm: 2,add.w: 1,beq: 1"
"Glitch(1),Glitch(5),Glitch(9),Glitch(10)",7,127,5.512,"ldr: 36,cmp: 23,add: 16,bl: 15,bne: 14,mov: 12,push: 7,b: 6,asrs: 6,lsrs: 6,str: 6,eors: 4,pop: 4,bx: 4,nop: 4,stm.w: 4,stm: 3,movs: 2,add.w: 1,ldm.w: 1,beq: 1"
"Glitch(1),Glitch(5),Glitch(10),Glitch(2)",4,151,2.649,"ldr: 21,bl: 10,cmp: 9,bne: 8,add: 4,mov: 4,eors: 4,stm.w: 3,beq: 3,b: 2,stm: 2,str: 2"
"Glitch(1),Glitch(5),Glitch(10),Glitch(4)",3,74,4.054,"ldr: 14,cmp: 8,bne: 6,bl: 6,add: 5,stm.w: 4,eors: 3,mov: 3,str: 3,b: 3,movs: 2,asrs: 1,beq: 1,lsrs: 1"
"Glitch(1),Glitch(6),Glitch(1),Glitch(7)",2,77,2.597,"ldr: 5,cmp: 5,bne: 4,ldm.w: 3,stm.w: 3,add: 2,str: 1,push: 1,movs: 1,beq: 1,b: 1,asrs: 1,lsrs: 1,bl: 1"
"Glitch(1),Glitch(6),Glitch(3),Glitch(6)",4,100,4.000,"cmp: 14,bne: 8,ldr: 6,add: 6,str: 4,bl: 4,b: 4,asrs: 4,beq: 4,push: 4,lsrs: 4,eors: 2"
"Glitch(1),Glitch(6),Glitch(3),Glitch(7)",4,52,7.692,"ldr: 12,cmp: 12,bne: 8,beq: 6,add: 6,bl: 6,stm.w: 2,b: 2,eors: 2,ldm.w: 2,asrs: 2,lsrs: 2,movs: 2,push: 2,str: 2"
"Glitch(1),Glitch(6),Glitch(3),Glitch(10)",5,55,9.091,"ldr: 19,cmp: 12,bne: 10,bl: 7,stm.w: 7,ldm.w: 6,add: 6,asrs: 3,mov: 3,b: 3,push: 3,bx: 3,str: 3,nop: 3,lsrs: 3,pop: 3,add.w: 2,beq: 2,eors: 2"
"Glitch(1),Glitch(6),Glitch(4),Glitch(3)",12,119,10.084,"ldr: 37,cmp: 27,bne: 20,bl: 14,b: 10,stm.w: 10,str: 10,beq: 8,asrs: 7,eors: 7,add.w: 5,add: 5,ldm.w: 5,movs: 3"
"Glitch(1),Glitch(6),Glitch(4),Glitch(7)",3,147,2.041,"ldr: 13,add: 6,b: 3,push: 3,beq: 3,asrs: 3,add.w: 3,stm.w: 3,str: 3,cmp: 3,bne: 3,ldm.w: 3,lsrs: 2,movs: 2,mov: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(5)",2,47,4.255,"ldr: 7,cmp: 6,bne: 4,add: 3,eors: 2,str: 2,b: 2,beq: 2,bl: 2,movs: 1,asrs: 1,push: 1,lsrs: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(6)",4,43,9.302,"cmp: 15,ldr: 11,bne: 8,add: 6,bl: 6,str: 4,b: 4,asrs: 3,push: 3,beq: 3,movs: 3,lsrs: 2,stm.w: 2,eors: 1,ldm.w: 1"
"Glitch(1),Glitch(6),Glitch(6),Glitch(8)",1,45,2.222,"ldr: 4,cmp: 3,bne: 2,add: 2,str: 1,lsrs: 1,eors: 1,asrs: 1,b: 1,push: 1,bl: 1,stm.w: 1,movs: 1,ldm.w: 1"
"Glitch(1),Glitch(6),Glitch(7),Glitch(3)",3,139,2.158,"ldr: 13,cmp: 6,bne: 6,stm.w: 6,ldm.w: 3,b: 3,add: 3,eors: 3,asrs: 3,str: 3,bl: 2"
"Glitch(1),Glitch(6),Glitch(7),Glitch(4)",1,50,2.000,"ldr: 4,cmp: 3,bne: 2,stm.w: 2,add: 1,str: 1,lsrs: 1,eors: 1,b: 1,ldm.w: 1,asrs: 1"
"Glitch(1),Glitch(6),Glitch(7),Glitch(7)",5,88,5.682,"cmp: 21,ldr: 17,stm.w: 11,bne: 10,add: 10,bl: 6,eors: 5,b: 4,str: 4,push: 4,asrs: 4,lsrs: 3,mov: 2,movs: 2,ldm.w: 1,beq: 1"
"Glitch(1),Glitch(6),Glitch(7),Glitch(9)",5,92,5.435,"ldr: 28,add: 12,cmp: 11,bne: 10,stm.w: 8,ldm.w: 6,eors: 5,lsrs: 4,str: 4,bl: 4,push: 4,asrs: 4,b: 4,mov: 3,movs: 3,pop: 2,bx: 1,beq: 1,add.w: 1"
"Glitch(1),Glitch(6),Glitch(8),Glitch(2)",3,98,3.061,"ldr: 12,cmp: 9,bl: 7,bne: 6,beq: 4,eors: 3,mov: 3,add: 3,add.w: 1,str: 1,b: 1,ldm.w: 1"
"Glitch(1),Glitch(6),Glitch(8),Glitch(5)",2,38,5.263,"ldr: 9,cmp: 6,bne: 4,bl: 4,add: 3,eors: 2,str: 2,stm.w: 2,b: 2,beq: 2,asrs: 1,movs: 1,push: 1,lsrs: 1"
"Glitch(1),Glitch(6),Glitch(9),Glitch(3)",7,95,7.368,"cmp: 30,ldr: 26,bl: 16,bne: 14,stm.w: 8,mov: 7,add: 7,eors: 7,str: 5,b: 5,asrs: 5,beq: 3"
"Glitch(1),Glitch(6),Glitch(9),Glitch(10)",4,68,5.882,"ldr: 21,cmp: 12,add: 9,bl: 8,bne: 8,mov: 8,lsrs: 4,asrs: 4,push: 4,eors: 4,str: 4,b: 4,pop: 3,bx: 3,stm.w: 3,movs: 2,nop: 2,beq: 1"
"Glitch(1),Glitch(6),Glitch(10),Glitch(5)",4,88,4.545,"ldr: 25,bl: 9,cmp: 9,bne: 8,add: 5,stm.w: 5,ldm.w: 4,mov: 4,eors: 4,str: 3,b: 3,lsrs: 2,push: 2,asrs: 2,beq: 1,stm: 1,movs: 1"
"Glitch(1),Glitch(6),Glitch(10),Glitch(9)",2,70,2.857,"ldr: 11,cmp: 6,bne: 4,add: 4,bl: 4,push: 3,mov: 3,b: 2,str: 2,lsrs: 2,stm.w: 2,beq: 2,eors: 2,asrs: 2,bx: 1,pop: 1,movs: 1"
"Glitch(1),Glitch(7),Glitch(1),Glitch(6)",1,73,1.370,"ldr: 3,cmp: 2,bne: 2,beq: 1,bl: 1,stm.w: 1,str: 1,b: 1,asrs: 1,movs: 1,add: 1"
"Glitch(1),Glitch(7),Glitch(1),Glitch(8)",12,110,10.909,"ldr: 32,cmp: 28,bne: 22,stm.w: 15,ldm.w: 15,add: 12,push: 9,str: 9,b: 9,asrs: 9,lsrs: 9,bl: 8,add.w: 7,mov: 6,pop: 5,beq: 5,movs: 4"
"Glitch(1),Glitch(7),Glitch(1),Glitch(10)",1,53,1.887,"cmp: 3,bne: 2,mov: 1,ldr: 1,asrs: 1,add.w: 1,push: 1,b: 1,add: 1,lsrs: 1,nop: 1,beq: 1,bl: 1,bx: 1,str: 1,pop: 1"
"Glitch(1),Glitch(7),Glitch(2),Glitch(1)",1,88,1.136,"cmp: 3,bl: 2,bne: 2,ldr: 2,add.w: 1,beq: 1"
"Glitch(1),Glitch(7),Glitch(2),Glitch(2)",6,77,7.792,"ldr: 22,bne: 9,cmp: 8,ldm.w: 6,stm.w: 6,bl: 5,beq: 5,b: 4,str: 4,add.w: 3"
"Glitch(1),Glitch(7),Glitch(2),Glitch(4)",1,39,2.564,"cmp: 4,bne: 2,add.w: 1,asrs: 1,bl: 1,lsrs: 1,ldr: 1,b: 1,beq: 1,str: 1"
"Glitch(1),Glitch(7),Glitch(3),Glitch(3)",5,130,3.846,"cmp: 13,ldr: 13,bne: 10,b: 5,asrs: 5,bl: 5,str: 5,stm.w: 4,ldm.w: 4,add: 3,eors: 1,beq: 1,add.w: 1"
"Glitch(1),Glitch(7),Glitch(3),Glitch(10)",3,112,2.679,"ldr: 11,add: 6,bne: 6,cmp: 5,push: 4,asrs: 3,stm.w: 3,bl: 3,str: 3,lsrs: 3,ldm.w: 3,b: 3,nop: 2,bx: 2,pop: 2,mov: 2,movs: 1,eors: 1"
"Glitch(1),Glitch(7),Glitch(4),Glitch(3)",6,71,8.451,"cmp: 25,ldr: 12,bne: 12,bl: 9,beq: 6,add: 6,stm.w: 6,str: 4,b: 4,asrs: 3,ldm.w: 2,movs: 1"
"Glitch(1),Glitch(7),Glitch(4),Glitch(5)",2,93,2.151,"cmp: 6,ldr: 5,bne: 4,bl: 3,ldm.w: 2,push: 2,stm.w: 2,str: 2,add: 2,asrs: 2,b: 2,lsrs: 2"
"Glitch(1),Glitch(7),Glitch(4),Glitch(8)",8,103,7.767,"ldr: 26,cmp: 26,bne: 16,add: 13,bl: 10,stm.w: 10,ldm.w: 7,str: 6,lsrs: 6,asrs: 6,push: 6,b: 6,beq: 5,add.w: 4,movs: 4,eors: 4,mov: 3,pop: 2"
"Glitch(1),Glitch(7),Glitch(4),Glitch(9)",2,163,1.227,"cmp: 8,ldr: 6,bne: 4,add: 4,push: 3,lsrs: 2,asrs: 2,b: 2,bl: 2,str: 2,movs: 2,eors: 1,ldm.w: 1,add.w: 1,beq: 1,stm.w: 1"
"Glitch(1),Glitch(7),Glitch(5),Glitch(3)",3,80,3.750,"ldr: 12,cmp: 7,bne: 6,stm.w: 3,ldm.w: 3,add: 3,add.w: 3,eors: 3,str: 2,b: 2,movs: 1,asrs: 1,bl: 1,beq: 1"
"Glitch(1),Glitch(7),Glitch(5),Glitch(7)",5,76,6.579,"ldr: 21,cmp: 10,bne: 10,stm.w: 8,bl: 7,add: 7,b: 5,ldm.w: 5,push: 5,asrs: 5,str: 5,lsrs: 4,eors: 3,mov: 3,movs: 2"
"Glitch(1),Glitch(7),Glitch(5),Glitch(9)",8,116,6.897,"ldr: 33,cmp: 21,bne: 16,add: 12,push: 11,str: 8,lsrs: 8,add.w: 8,bl: 8,b: 8,asrs: 8,stm.w: 6,movs: 5,beq: 5,eors: 5,pop: 4,mov: 4,bx: 3,ldm.w: 3"
"Glitch(1),Glitch(7),Glitch(5),Glitch(10)",4,113,3.540,"ldr: 12,cmp: 12,bne: 8,add: 8,stm.w: 6,str: 4,movs: 4,ldm.w: 4,eors: 4,pop: 4,push: 4,bl: 4,asrs: 4,lsrs: 4,mov: 4,b: 4,bx: 2"
"Glitch(1),Glitch(7),Glitch(6),Glitch(4)",1,53,1.887,"ldr: 3,cmp: 3,bne: 2,str: 1,eors: 1,stm.w: 1,lsrs: 1,add: 1,ldm.w: 1,add.w: 1,bl: 1,asrs: 1,b: 1"
"Glitch(1),Glitch(7),Glitch(6),Glitch(5)",2,79,2.532,"cmp: 6,ldr: 6,bne: 4,bl: 4,add: 3,str: 2,beq: 2,b: 2,movs: 2,eors: 2,asrs: 2,add.w: 2,lsrs: 1"
"Glitch(1),Glitch(7),Glitch(6),Glitch(7)",1,120,0.833,"ldr: 5,bne: 2,stm.w: 2,cmp: 2,ldm.w: 1,movs: 1,push: 1,add.w: 1,eors: 1,add: 1,b: 1,str: 1,asrs: 1,lsrs: 1"
