Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(1),Glitch(4),Glitch(3),Glitch(5)",1,110,0.909,"cmp: 2,ldr: 2,bne: 2,bl: 1,push: 1,asrs: 1,lsrs: 1,b: 1,eors: 1,str: 1"
"Glitch(1),Glitch(4),Glitch(4),Glitch(4)",3,41,7.317,"cmp: 9,ldr: 6,bne: 6,eors: 3,b: 3,str: 3,add: 2,bl: 2,movs: 2,asrs: 1,stm.w: 1,lsrs: 1"
"Glitch(1),Glitch(4),Glitch(4),Glitch(10)",5,70,7.143,"cmp: 16,ldr: 15,bne: 10,add: 9,bl: 6,push: 6,lsrs: 4,str: 4,asrs: 4,b: 4,eors: 3,nop: 2,mov: 2,movs: 2,bx: 2,pop: 2,beq: 1,stm.w: 1,ldm.w: 1,add.w: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(4)",3,99,3.030,"cmp: 13,ldr: 7,bne: 6,bl: 4,eors: 3,str: 2,b: 2,movs: 1,asrs: 1,add: 1,lsrs: 1,beq: 1"
"Glitch(1),Glitch(4),Glitch(5),Glitch(8)",7,102,6.863,"cmp: 21,ldr: 17,add: 15,bne: 14,bl: 10,b: 7,lsrs: 7,push: 7,asrs: 7,str: 7,movs: 4,mov: 3,pop: 3,eors: 2,stm.w: 2"
"Glitch(1),Glitch(4),Glitch(5),Glitch(10)",3,141,2.128,"cmp: 9,bne: 6,add: 6,bl: 6,ldr: 6,nop: 3,str: 3,asrs: 3,bx: 3,b: 3,pop: 3,push: 3,lsrs: 3,mov: 3"
"Glitch(1),Glitch(4),Glitch(6),Glitch(3)",3,138,2.174,"cmp: 10,bne: 6,ldr: 5,bl: 4,eors: 3,b: 2,stm.w: 2,str: 2,add: 2,beq: 2,movs: 1,ldm.w: 1,add.w: 1,asrs: 1"
"Glitch(1),Glitch(4),Glitch(6),Glitch(8)",3,40,7.500,"cmp: 10,ldr: 8,bne: 6,stm.w: 5,str: 3,add: 3,asrs: 3,mov: 3,eors: 3,lsrs: 3,b: 3,push: 3,pop: 2,bl: 1,movs: 1"
"Glitch(1),Glitch(4),Glitch(8),Glitch(2)",2,64,3.125,"cmp: 6,ldr: 6,bl: 5,bne: 4,add: 2,stm: 2,mov: 2,beq: 1,str: 1,b: 1"
"Glitch(1),Glitch(4),Glitch(8),Glitch(4)",2,80,2.500,"cmp: 6,bne: 4,bl: 4,ldr: 4,str: 2,mov: 2,asrs: 2,add: 2,eors: 2,beq: 2,b: 2,movs: 1,lsrs: 1"
"Glitch(1),Glitch(4),Glitch(8),Glitch(7)",3,148,2.027,"ldr: 9,cmp: 7,bne: 6,bl: 6,add: 6,mov: 5,b: 3,push: 3,beq: 3,str: 3,asrs: 3,lsrs: 2,stm: 2,movs: 1,eors: 1"
"Glitch(1),Glitch(4),Glitch(9),Glitch(8)",5,84,5.952,"ldr: 18,cmp: 15,add: 11,bne: 10,bl: 8,mov: 8,asrs: 5,b: 5,lsrs: 5,push: 5,str: 5,stm: 4,movs: 3,beq: 3,pop: 2,stm.w: 2,eors: 1"
"Glitch(1),Glitch(4),Glitch(9),Glitch(9)",6,74,8.108,"ldr: 28,cmp: 20,bl: 14,add: 13,bne: 12,mov: 8,push: 5,b: 4,lsrs: 4,asrs: 4,stm.w: 4,str: 4,eors: 3,stm: 3,add.w: 2,ldm.w: 2,beq: 2,pop: 2,movs: 2,bx: 2"
"Glitch(1),Glitch(4),Glitch(9),Glitch(10)",1,134,0.746,"ldr: 6,cmp: 4,bl: 3,bne: 2,beq: 2,add: 2,stm: 1,stm.w: 1,ldm.w: 1,mov: 1,add.w: 1"
"Glitch(1),Glitch(5),Glitch(1),Glitch(2)",2,69,2.899,"cmp: 6,bne: 4,ldr: 2,bl: 2,str: 2,b: 2"
"Glitch(1),Glitch(5),Glitch(2),Glitch(1)",1,90,1.111,"cmp: 3,bne: 2,bl: 2,beq: 1,ldr: 1"
"Glitch(1),Glitch(5),Glitch(2),Glitch(2)",3,93,3.226,"bne: 6,ldr: 6,cmp: 6,ldm.w: 4,stm.w: 3,str: 1,add.w: 1,bl: 1,b: 1,beq: 1"
"Glitch(1),Glitch(5),Glitch(2),Glitch(3)",5,145,3.448,"cmp: 15,bne: 10,ldr: 7,stm.w: 5,ldm.w: 5,bl: 3,beq: 3,b: 2,str: 2,asrs: 2,add.w: 1"
"Glitch(1),Glitch(5),Glitch(2),Glitch(5)",5,107,4.673,"ldr: 12,cmp: 11,bne: 10,bl: 6,stm.w: 5,asrs: 4,b: 4,str: 4,lsrs: 3,push: 2,movs: 2,beq: 1,add: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(2)",1,54,1.852,"cmp: 3,bne: 2,ldr: 1,eors: 1,ldm.w: 1,stm.w: 1,b: 1,str: 1"
"Glitch(1),Glitch(5),Glitch(3),Glitch(4)",1,70,1.429,"ldr: 4,stm.w: 1,b: 1,asrs: 1,ldm.w: 1,str: 1,lsrs: 1,add.w: 1,bne: 1,add: 1"
"Glitch(1),Glitch(5),Glitch(4),Glitch(3)",2,33,6.061,"cmp: 8,bne: 4,ldr: 4,str: 2,b: 2,bl: 2,add: 1,asrs: 1,movs: 1,eors: 1"
"Glitch(1),Glitch(5),Glitch(4),Glitch(8)",6,167,3.593,"cmp: 21,ldr: 14,bne: 12,add: 11,bl: 9,lsrs: 6,b: 6,str: 6,push: 6,asrs: 6,movs: 4,eors: 3,pop: 2,mov: 2"
"Glitch(1),Glitch(5),Glitch(5),Glitch(1)",1,109,0.917,"cmp: 3,bl: 3,bne: 2,ldr: 2,beq: 1,add: 1"
"Glitch(1),Glitch(5),Glitch(5),Glitch(6)",5,111,4.505,"cmp: 21,bne: 10,ldr: 7,bl: 6,beq: 6,stm.w: 6,eors: 5,b: 4,str: 4,push: 3,lsrs: 3,movs: 3,asrs: 3,add: 3,ldm.w: 1"
"Glitch(1),Glitch(5),Glitch(6),Glitch(6)",5,63,7.937,"cmp: 19,bl: 11,bne: 10,ldr: 9,add: 8,eors: 5,str: 4,b: 4,beq: 4,push: 4,stm.w: 3,lsrs: 3,asrs: 3,movs: 2,ldm.w: 1"
"Glitch(1),Glitch(5),Glitch(7),Glitch(1)",1,117,0.855,"cmp: 4,bl: 2,bne: 2,ldr: 2,eors: 1,beq: 1,stm.w: 1,add: 1"
"Glitch(1),Glitch(5),Glitch(7),Glitch(2)",1,106,0.943,"cmp: 4,bl: 2,ldr: 2,bne: 2,beq: 2,stm.w: 1,add: 1,eors: 1"
"Glitch(1),Glitch(5),Glitch(8),Glitch(5)",2,35,5.714,"cmp: 7,ldr: 7,bl: 5,bne: 4,stm.w: 3,beq: 3,eors: 2,add: 2,movs: 1,asrs: 1,b: 1,lsrs: 1,str: 1"
"Glitch(1),Glitch(5),Glitch(8),Glitch(8)",15,107,14.019,"ldr: 85,add: 32,bl: 26,bne: 25,mov: 21,cmp: 20,lsrs: 14,str: 14,b: 14,asrs: 14,push: 14,stm: 12,stm.w: 10,movs: 8,ldm.w: 6,pop: 6,add.w: 5,eors: 3,beq: 1"
"Glitch(1),Glitch(5),Glitch(9),Glitch(6)",3,84,3.571,"ldr: 13,cmp: 9,bne: 6,add: 5,b: 3,bl: 3,asrs: 3,ldm.w: 3,mov: 3,stm: 3,str: 3,stm.w: 3,push: 2,movs: 2,lsrs: 2"
"Glitch(1),Glitch(5),Glitch(9),Glitch(7)",3,110,2.727,"ldr: 11,cmp: 9,mov: 6,add: 6,bne: 6,bl: 5,stm.w: 4,lsrs: 3,b: 3,push: 3,str: 3,asrs: 3,eors: 2,ldm.w: 1,stm: 1"
"Glitch(1),Glitch(5),Glitch(10),Glitch(1)",1,132,0.758,"ldr: 6,stm.w: 2,bl: 2,bne: 1,cmp: 1,eors: 1,add: 1,mov: 1,add.w: 1,ldm.w: 1"
"Glitch(1),Glitch(5),Glitch(10),Glitch(4)",1,121,0.826,"ldr: 4,cmp: 3,bne: 2,str: 1,lsrs: 1,stm.w: 1,bl: 1,ldm.w: 1,asrs: 1,b: 1,add: 1,stm: 1,eors: 1,mov: 1"
"Glitch(1),Glitch(5),Glitch(10),Glitch(5)",5,60,8.333,"ldr: 21,cmp: 20,bl: 12,bne: 10,stm.w: 7,add: 6,beq: 5,mov: 5,eors: 5,b: 3,str: 3,asrs: 3,push: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(6),Glitch(1),Glitch(4)",2,51,3.922,"cmp: 4,ldr: 4,bne: 4,asrs: 2,b: 2,stm.w: 2,ldm.w: 2,lsrs: 2,str: 2"
"Glitch(1),Glitch(6),Glitch(2),Glitch(8)",2,44,4.545,"cmp: 6,bne: 4,ldr: 4,push: 2,str: 2,stm.w: 2,b: 2,bl: 2,pop: 2,lsrs: 2,add: 2,mov: 2,asrs: 2"
"Glitch(1),Glitch(6),Glitch(3),Glitch(6)",5,75,6.667,"ldr: 15,cmp: 13,bne: 10,add: 7,str: 5,beq: 5,asrs: 5,b: 5,bl: 5,lsrs: 4,push: 4,movs: 1,eors: 1"
"Glitch(1),Glitch(6),Glitch(4),Glitch(9)",14,158,8.861,"ldr: 39,cmp: 38,add: 33,bne: 28,push: 15,b: 14,str: 14,lsrs: 14,stm.w: 14,bl: 14,asrs: 14,ldm.w: 11,mov: 10,pop: 8,bx: 7,movs: 7"
"Glitch(1),Glitch(6),Glitch(5),Glitch(4)",5,99,5.051,"ldr: 19,cmp: 11,bne: 10,stm.w: 7,eors: 5,ldm.w: 5,asrs: 4,b: 4,str: 4,add: 3,bl: 3,lsrs: 3,movs: 1,beq: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(6)",3,41,7.317,"cmp: 12,bne: 6,add: 6,ldr: 6,bl: 6,stm.w: 3,str: 3,asrs: 3,lsrs: 3,b: 3,push: 2,movs: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(10)",4,52,7.692,"ldr: 21,cmp: 8,bne: 8,add: 6,lsrs: 4,push: 4,b: 4,stm.w: 4,ldm.w: 4,eors: 4,str: 4,mov: 4,asrs: 4,pop: 3,movs: 3,bx: 2,nop: 1"
"Glitch(1),Glitch(6),Glitch(6),Glitch(6)",3,186,1.613,"ldr: 12,cmp: 11,bne: 6,add: 5,stm.w: 4,ldm.w: 3,bl: 3,eors: 3,b: 2,asrs: 2,str: 2,movs: 1,push: 1,lsrs: 1,beq: 1"
"Glitch(1),Glitch(6),Glitch(6),Glitch(10)",2,86,2.326,"ldr: 8,cmp: 7,bl: 5,add: 5,bne: 4,stm.w: 3,ldm.w: 3,eors: 2,push: 2,asrs: 1,lsrs: 1,str: 1,add.w: 1,beq: 1,b: 1,movs: 1"
"Glitch(1),Glitch(6),Glitch(7),Glitch(8)",6,104,5.769,"ldr: 22,cmp: 15,add: 12,bne: 11,bl: 10,stm.w: 7,lsrs: 6,push: 6,b: 6,ldm.w: 6,eors: 6,asrs: 6,str: 6,mov: 5,movs: 3,pop: 3,add.w: 1,beq: 1"
"Glitch(1),Glitch(6),Glitch(8),Glitch(2)",4,90,4.444,"ldr: 15,bl: 9,cmp: 9,bne: 8,stm.w: 5,ldm.w: 4,add: 4,b: 3,mov: 3,stm: 3,str: 3,eors: 1,beq: 1"
"Glitch(1),Glitch(6),Glitch(9),Glitch(8)",2,61,3.279,"ldr: 13,add: 4,mov: 3,bl: 2,add.w: 2,str: 2,ldm.w: 2,b: 2,asrs: 2,push: 2,beq: 2,stm.w: 2,cmp: 2,bne: 2,lsrs: 2,eors: 2,movs: 1,pop: 1"
"Glitch(1),Glitch(6),Glitch(10),Glitch(2)",2,149,1.342,"ldr: 12,bl: 4,bne: 4,cmp: 4,eors: 2,ldm.w: 2,mov: 2,b: 2,str: 2,stm.w: 2,add: 2"
"Glitch(1),Glitch(7),Glitch(1),Glitch(9)",2,65,3.077,"cmp: 6,bne: 4,ldr: 3,add: 3,bl: 2,lsrs: 2,movs: 2,ldm.w: 2,str: 2,stm.w: 2,b: 2,push: 2,asrs: 2,mov: 1,pop: 1"
"Glitch(1),Glitch(7),Glitch(2),Glitch(9)",1,42,2.381,"ldr: 4,cmp: 4,bl: 2,stm.w: 2,ldm.w: 2,bne: 2,beq: 1,add.w: 1,add: 1"
"Glitch(1),Glitch(7),Glitch(2),Glitch(10)",1,91,1.099,"cmp: 4,ldr: 2,add: 2,bne: 2,push: 2,bl: 1,add.w: 1,beq: 1,movs: 1,lsrs: 1,asrs: 1,b: 1,str: 1"
"Glitch(1),Glitch(7),Glitch(3),Glitch(4)",4,123,3.252,"cmp: 12,ldr: 11,bne: 8,stm.w: 4,ldm.w: 4,add.w: 4,lsrs: 3,str: 3,b: 3,asrs: 3,eors: 2,add: 1,beq: 1,bl: 1"
"Glitch(1),Glitch(7),Glitch(3),Glitch(9)",3,62,4.839,"ldr: 10,add: 7,bne: 6,cmp: 6,str: 3,stm.w: 3,b: 3,bl: 3,push: 3,lsrs: 3,beq: 3,asrs: 3,mov: 2,pop: 2,bx: 2,movs: 1"
"Glitch(1),Glitch(7),Glitch(4),Glitch(1)",1,133,0.752,"cmp: 4,bl: 2,bne: 2,ldr: 2,stm.w: 1,beq: 1,eors: 1"
"Glitch(1),Glitch(7),Glitch(4),Glitch(5)",3,53,5.660,"ldr: 10,cmp: 8,bne: 6,ldm.w: 3,str: 3,b: 3,add.w: 3,stm.w: 3,asrs: 2,push: 2,add: 2,lsrs: 2,eors: 2,bl: 1,movs: 1"
"Glitch(1),Glitch(7),Glitch(5),Glitch(4)",4,83,4.819,"cmp: 15,ldr: 13,bne: 8,stm.w: 6,eors: 4,b: 3,bl: 3,asrs: 3,lsrs: 3,beq: 3,str: 3,add.w: 2,ldm.w: 2"
"Glitch(1),Glitch(7),Glitch(5),Glitch(7)",5,96,5.208,"ldr: 17,cmp: 16,bne: 10,stm.w: 9,bl: 8,add: 7,beq: 6,str: 4,lsrs: 4,asrs: 4,b: 4,eors: 3,push: 3,mov: 2,movs: 2,ldm.w: 1"
"Glitch(1),Glitch(7),Glitch(7),Glitch(1)",1,118,0.847,"cmp: 4,bl: 3,ldr: 3,bne: 2,add.w: 1,add: 1,eors: 1,beq: 1"
"Glitch(1),Glitch(7),Glitch(7),Glitch(4)",1,100,1.000,"cmp: 5,ldr: 4,bl: 2,bne: 2,stm.w: 2,ldm.w: 1,eors: 1,beq: 1,add: 1"
"Glitch(1),Glitch(7),Glitch(7),Glitch(8)",2,99,2.020,"ldr: 10,add: 5,cmp: 4,stm.w: 4,bne: 4,push: 2,eors: 2,str: 2,ldm.w: 2,b: 2,asrs: 2,lsrs: 2,bl: 2,movs: 1,pop: 1,mov: 1"
"Glitch(1),Glitch(7),Glitch(8),Glitch(1)",1,153,0.654,"cmp: 4,bl: 3,ldr: 3,stm.w: 2,bne: 2,eors: 1,add: 1,beq: 1"
"Glitch(1),Glitch(7),Glitch(8),Glitch(2)",3,36,8.333,"ldr: 16,cmp: 5,ldm.w: 4,add.w: 4,stm.w: 3,bl: 3,bne: 3,mov: 3,beq: 3,add: 3,eors: 2,str: 2,b: 2,stm: 1"
"Glitch(1),Glitch(7),Glitch(8),Glitch(6)",6,72,8.333,"ldr: 24,cmp: 20,add: 12,bl: 12,bne: 12,stm.w: 11,eors: 6,b: 6,str: 6,asrs: 5,ldm.w: 5,push: 4,lsrs: 4,movs: 3,add.w: 1,beq: 1"
"Glitch(1),Glitch(7),Glitch(8),Glitch(10)",6,88,6.818,"ldr: 24,cmp: 18,add: 15,bl: 12,bne: 12,mov: 12,pop: 6,asrs: 6,str: 6,lsrs: 6,push: 6,b: 6,ldm.w: 4,eors: 4,stm.w: 4,nop: 3,movs: 3,bx: 3,stm: 2,beq: 2,add.w: 2"
"Glitch(1),Glitch(7),Glitch(10),Glitch(2)",2,109,1.835,"ldr: 10,cmp: 6,bl: 5,bne: 4,beq: 3,eors: 2,stm.w: 2,stm: 2,mov: 2,add: 2,b: 1,str: 1"
"Glitch(1),Glitch(7),Glitch(10),Glitch(6)",9,105,8.571,"ldr: 51,cmp: 35,bl: 21,bne: 18,add: 15,beq: 12,stm.w: 10,mov: 9,eors: 9,b: 6,str: 6,asrs: 6,lsrs: 5,add.w: 4,push: 4,ldm.w: 3,movs: 2"
"Glitch(1),Glitch(7),Glitch(10),Glitch(9)",3,39,7.692,"ldr: 14,cmp: 12,add: 8,bl: 6,bne: 6,stm.w: 5,mov: 4,asrs: 3,str: 3,lsrs: 3,b: 3,eors: 3,beq: 3,push: 3,movs: 2,pop: 1,stm: 1,bx: 1"
"Glitch(1),Glitch(8),Glitch(1),Glitch(5)",3,100,3.000,"cmp: 9,bne: 6,ldr: 4,bl: 3,b: 3,asrs: 3,beq: 3,str: 3,push: 2,lsrs: 2,ldm.w: 2,stm.w: 2,add.w: 1,movs: 1,add: 1"
"Glitch(1),Glitch(8),Glitch(1),Glitch(6)",2,22,9.091,"ldr: 8,cmp: 5,bne: 4,ldm.w: 3,bl: 3,stm.w: 3,add: 1,beq: 1,str: 1,b: 1,push: 1,movs: 1"
"Glitch(1),Glitch(8),Glitch(2),Glitch(2)",4,153,2.614,"ldr: 12,cmp: 10,bne: 8,bl: 5,stm.w: 4,str: 3,beq: 3,b: 3,ldm.w: 2,add.w: 2"
"Glitch(1),Glitch(8),Glitch(2),Glitch(3)",2,66,3.030,"ldr: 6,cmp: 6,bne: 4,str: 2,b: 2,add.w: 2,asrs: 2,beq: 2,bl: 2"
"Glitch(1),Glitch(8),Glitch(2),Glitch(5)",3,19,15.789,"cmp: 12,bne: 6,ldr: 3,lsrs: 3,b: 3,str: 3,add.w: 3,beq: 3,bl: 3,asrs: 3,stm.w: 3,push: 2,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(2)",6,99,6.061,"cmp: 22,ldr: 12,bne: 12,beq: 6,str: 6,stm.w: 6,b: 6,bl: 6,add.w: 4,ldm.w: 2,add: 2"
"Glitch(1),Glitch(8),Glitch(3),Glitch(4)",3,32,9.375,"ldr: 13,cmp: 7,bne: 6,beq: 4,bl: 4,add.w: 3,add: 3,str: 2,b: 2,asrs: 2,lsrs: 1,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(6)",2,33,6.061,"cmp: 9,bne: 4,ldr: 4,beq: 3,ldm.w: 3,bl: 3,stm.w: 3,eors: 2,movs: 1,b: 1,add: 1,str: 1,push: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(2)",8,132,6.061,"ldr: 26,cmp: 24,bne: 16,beq: 11,bl: 10,add.w: 9,eors: 6,stm.w: 5,str: 4,b: 4,ldm.w: 3,add: 2"
