Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(1),Glitch(4),Glitch(10),Glitch(5)",1,81,1.235,"cmp: 4,ldr: 3,bl: 2,bne: 2,str: 1,push: 1,b: 1,add: 1,stm.w: 1,asrs: 1,lsrs: 1,mov: 1,eors: 1"
"Glitch(1),Glitch(5),Glitch(2),Glitch(4)",2,82,2.439,"ldr: 6,asrs: 2,str: 2,add.w: 2,stm.w: 2,cmp: 2,bne: 2,lsrs: 2,ldm.w: 2,b: 2"
"Glitch(1),Glitch(5),Glitch(3),Glitch(2)",3,110,2.727,"cmp: 9,bne: 6,bl: 3,str: 3,beq: 3,b: 3,ldr: 3,add: 3"
"Glitch(1),Glitch(5),Glitch(5),Glitch(2)",3,95,3.158,"ldr: 9,cmp: 9,bne: 6,bl: 3,eors: 3,beq: 3,b: 2,str: 2,add.w: 1,ldm.w: 1"
"Glitch(1),Glitch(5),Glitch(5),Glitch(4)",1,151,0.662,"cmp: 3,bne: 2,ldr: 2,b: 1,lsrs: 1,str: 1,add: 1,bl: 1,asrs: 1,eors: 1,beq: 1"
"Glitch(1),Glitch(5),Glitch(5),Glitch(6)",3,32,9.375,"cmp: 9,ldr: 7,bl: 6,bne: 6,add: 5,b: 3,str: 3,asrs: 3,stm.w: 3,push: 2,lsrs: 2,movs: 2"
"Glitch(1),Glitch(5),Glitch(5),Glitch(7)",2,86,2.326,"cmp: 8,bl: 4,add: 4,bne: 4,ldr: 3,str: 2,asrs: 2,beq: 2,b: 2,push: 2,mov: 1,movs: 1,lsrs: 1"
"Glitch(1),Glitch(5),Glitch(6),Glitch(9)",3,49,6.122,"cmp: 12,ldr: 9,bne: 6,bl: 3,lsrs: 3,str: 3,add: 3,stm.w: 3,mov: 3,pop: 3,b: 3,asrs: 3,push: 3,eors: 3,bx: 2,movs: 1"
"Glitch(1),Glitch(5),Glitch(9),Glitch(10)",7,183,3.825,"ldr: 30,cmp: 20,add: 16,mov: 14,bne: 14,bl: 14,str: 7,b: 7,push: 7,lsrs: 7,asrs: 7,pop: 6,bx: 5,stm.w: 4,nop: 4,stm: 4,movs: 3,eors: 3,beq: 3"
"Glitch(1),Glitch(6),Glitch(4),Glitch(3)",1,21,4.762,"ldr: 4,stm.w: 1,eors: 1,str: 1,add.w: 1,beq: 1,ldm.w: 1,b: 1,asrs: 1,bne: 1,cmp: 1"
"Glitch(1),Glitch(6),Glitch(5),Glitch(10)",2,122,1.639,"cmp: 8,add: 5,ldr: 5,bne: 4,push: 3,lsrs: 2,stm.w: 2,b: 2,str: 2,eors: 2,asrs: 2,bl: 2,pop: 1,bx: 1,mov: 1,movs: 1,nop: 1"
"Glitch(1),Glitch(6),Glitch(6),Glitch(6)",7,64,10.938,"ldr: 21,cmp: 19,bne: 14,add: 12,bl: 12,stm.w: 8,ldm.w: 8,eors: 7,asrs: 6,push: 6,b: 6,lsrs: 6,str: 6,beq: 1,movs: 1"
"Glitch(1),Glitch(6),Glitch(7),Glitch(8)",4,102,3.922,"ldr: 17,cmp: 12,stm.w: 8,bne: 8,add: 8,push: 4,lsrs: 4,eors: 4,str: 4,ldm.w: 4,b: 4,asrs: 4,pop: 3,mov: 3,movs: 1"
"Glitch(1),Glitch(6),Glitch(8),Glitch(4)",4,33,12.121,"ldr: 18,cmp: 10,bne: 8,bl: 8,add: 6,str: 4,b: 4,mov: 4,stm.w: 4,eors: 2,asrs: 2,lsrs: 2,movs: 2,stm: 2"
"Glitch(1),Glitch(6),Glitch(8),Glitch(5)",2,72,2.778,"ldr: 10,bne: 4,cmp: 4,bl: 4,str: 2,add: 2,b: 2,asrs: 2,mov: 2,stm.w: 2,stm: 2,lsrs: 2,push: 2"
"Glitch(1),Glitch(6),Glitch(10),Glitch(9)",3,71,4.225,"ldr: 13,cmp: 12,add: 7,bl: 6,bne: 6,mov: 5,str: 3,asrs: 3,push: 3,beq: 3,eors: 3,lsrs: 3,b: 3,stm.w: 3,movs: 2,pop: 2,bx: 1"
"Glitch(1),Glitch(7),Glitch(3),Glitch(3)",3,84,3.571,"cmp: 12,bne: 6,bl: 3,ldr: 3,beq: 3,eors: 3,b: 3,str: 3,add.w: 3,asrs: 2,movs: 1"
"Glitch(1),Glitch(7),Glitch(3),Glitch(4)",8,89,8.989,"cmp: 22,ldr: 22,bne: 16,bl: 9,ldm.w: 8,stm.w: 8,b: 7,str: 7,lsrs: 6,asrs: 6,add: 4,eors: 3,beq: 1,movs: 1"
"Glitch(1),Glitch(7),Glitch(5),Glitch(5)",6,56,10.714,"cmp: 23,ldr: 20,bne: 12,bl: 9,str: 5,beq: 5,b: 5,eors: 4,add: 4,add.w: 4,asrs: 4,stm.w: 3,lsrs: 3,movs: 3,ldm.w: 2,push: 2"
"Glitch(1),Glitch(7),Glitch(5),Glitch(7)",5,18,27.778,"ldr: 18,cmp: 16,stm.w: 11,bne: 10,beq: 6,bl: 6,eors: 5,add: 5,b: 4,asrs: 4,str: 4,push: 3,lsrs: 3,movs: 2,mov: 2,ldm.w: 1"
"Glitch(1),Glitch(7),Glitch(5),Glitch(8)",9,91,9.890,"ldr: 37,bne: 18,cmp: 18,add: 16,stm.w: 12,asrs: 9,ldm.w: 9,str: 9,push: 9,b: 9,lsrs: 9,add.w: 9,mov: 7,pop: 6,eors: 5,bl: 4,movs: 3"
"Glitch(1),Glitch(7),Glitch(5),Glitch(10)",5,74,6.757,"cmp: 20,ldr: 12,bne: 10,stm.w: 9,add: 6,push: 5,b: 5,str: 5,mov: 5,beq: 5,lsrs: 5,eors: 5,bl: 5,asrs: 5,pop: 4,bx: 4,nop: 3,movs: 2"
"Glitch(1),Glitch(7),Glitch(6),Glitch(1)",1,18,5.556,"ldr: 4,cmp: 3,bne: 2,add: 1,bl: 1,add.w: 1,eors: 1,stm.w: 1,ldm.w: 1"
"Glitch(1),Glitch(7),Glitch(6),Glitch(3)",2,42,4.762,"cmp: 8,ldr: 4,bl: 4,bne: 4,asrs: 2,add: 2,b: 2,str: 2,beq: 2,eors: 2,add.w: 2"
"Glitch(1),Glitch(7),Glitch(6),Glitch(10)",7,80,8.750,"ldr: 26,cmp: 20,add: 15,bne: 14,eors: 7,b: 7,lsrs: 7,asrs: 7,stm.w: 7,bl: 7,ldm.w: 7,push: 7,mov: 7,str: 7,pop: 6,bx: 6,nop: 5,add.w: 4,movs: 2"
"Glitch(1),Glitch(7),Glitch(7),Glitch(5)",1,52,1.923,"ldr: 5,cmp: 2,stm.w: 2,add: 1,eors: 1,asrs: 1,beq: 1,movs: 1,str: 1,b: 1,lsrs: 1,add.w: 1,bne: 1,ldm.w: 1"
"Glitch(1),Glitch(7),Glitch(7),Glitch(10)",7,45,15.556,"ldr: 41,cmp: 16,add: 15,stm.w: 11,beq: 9,add.w: 9,ldm.w: 9,bl: 7,bne: 7,eors: 7,mov: 5,push: 5,asrs: 5,str: 5,pop: 5,b: 5,lsrs: 5,bx: 4,nop: 3,movs: 2"
"Glitch(1),Glitch(7),Glitch(9),Glitch(3)",2,83,2.410,"ldr: 12,cmp: 4,bne: 4,mov: 2,eors: 2,str: 2,b: 2,ldm.w: 2,stm.w: 2,bl: 2,add: 2,asrs: 2,add.w: 2"
"Glitch(1),Glitch(7),Glitch(10),Glitch(2)",5,41,12.195,"ldr: 30,cmp: 12,bne: 7,bl: 7,stm.w: 6,mov: 5,beq: 5,add.w: 5,b: 5,str: 5,add: 5,eors: 5,ldm.w: 3"
"Glitch(1),Glitch(8),Glitch(1),Glitch(1)",1,29,3.448,"cmp: 3,bne: 2,bl: 2,stm.w: 1,ldr: 1,beq: 1,add.w: 1"
"Glitch(1),Glitch(8),Glitch(1),Glitch(9)",5,51,9.804,"cmp: 15,bne: 10,ldr: 6,add: 6,str: 5,beq: 5,bl: 5,b: 5,asrs: 5,lsrs: 5,ldm.w: 5,push: 5,stm.w: 5,mov: 4,bx: 4,pop: 4,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(3)",1,90,1.111,"ldr: 3,bne: 2,cmp: 2,add.w: 1,asrs: 1,ldm.w: 1,stm.w: 1,str: 1,bl: 1,add: 1,b: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(5)",7,56,12.500,"ldr: 24,cmp: 16,bne: 14,lsrs: 7,asrs: 7,b: 7,bl: 7,beq: 7,str: 7,push: 6,add.w: 5,add: 5,ldm.w: 2,eors: 2,stm.w: 2,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(7)",4,59,6.780,"cmp: 17,ldr: 13,bne: 8,stm.w: 5,bl: 5,ldm.w: 5,add: 4,asrs: 3,lsrs: 3,str: 3,push: 3,b: 3,mov: 2,beq: 1,movs: 1"
"Glitch(1),Glitch(8),Glitch(3),Glitch(8)",3,71,4.225,"ldr: 10,cmp: 6,bne: 6,b: 3,stm.w: 3,asrs: 3,str: 3,beq: 3,eors: 3,add.w: 3,lsrs: 3,add: 3,push: 3,ldm.w: 3,pop: 2,mov: 2,movs: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(2)",3,43,6.977,"ldr: 9,cmp: 8,bne: 6,bl: 5,ldm.w: 3,stm.w: 3,add.w: 3,b: 2,eors: 2,str: 2,add: 1,beq: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(6)",2,97,2.062,"ldr: 8,cmp: 4,stm.w: 2,eors: 2,ldm.w: 2,str: 2,beq: 2,add.w: 2,bne: 2,bl: 2,asrs: 2,lsrs: 2,push: 2,b: 2,movs: 1,add: 1"
"Glitch(1),Glitch(8),Glitch(4),Glitch(10)",2,58,3.448,"cmp: 8,ldr: 4,bne: 4,add.w: 2,beq: 2,stm.w: 2,nop: 2,add: 2,bl: 2,pop: 2,lsrs: 2,push: 2,eors: 2,asrs: 2,bx: 2,mov: 2,b: 2,str: 2"
"Glitch(1),Glitch(8),Glitch(5),Glitch(3)",9,81,11.111,"ldr: 30,cmp: 28,bne: 18,stm.w: 12,beq: 10,ldm.w: 9,add.w: 9,str: 8,b: 8,eors: 6,asrs: 6,bl: 4,add: 3,movs: 2"
"Glitch(1),Glitch(8),Glitch(5),Glitch(10)",7,56,12.500,"ldr: 25,cmp: 22,bne: 14,add: 12,stm.w: 12,ldm.w: 8,beq: 8,add.w: 8,push: 7,asrs: 6,b: 6,lsrs: 6,str: 6,pop: 5,mov: 5,bx: 4,eors: 4,bl: 4,nop: 3,movs: 3"
"Glitch(1),Glitch(8),Glitch(6),Glitch(3)",1,94,1.064,"ldr: 5,cmp: 2,asrs: 1,ldm.w: 1,beq: 1,str: 1,eors: 1,add.w: 1,add: 1,stm.w: 1,b: 1,bl: 1,bne: 1"
"Glitch(1),Glitch(8),Glitch(6),Glitch(4)",1,45,2.222,"cmp: 4,ldr: 3,bne: 2,stm.w: 2,bl: 1,eors: 1,asrs: 1,ldm.w: 1,b: 1,str: 1,lsrs: 1,beq: 1"
"Glitch(1),Glitch(8),Glitch(6),Glitch(5)",2,28,7.143,"cmp: 9,ldr: 7,stm.w: 5,bne: 4,beq: 3,bl: 3,ldm.w: 2,eors: 2,b: 1,push: 1,asrs: 1,str: 1,lsrs: 1"
"Glitch(1),Glitch(8),Glitch(6),Glitch(7)",2,113,1.770,"cmp: 8,ldr: 6,bl: 4,add: 4,bne: 4,ldm.w: 2,stm.w: 2,eors: 2,lsrs: 2,str: 2,asrs: 2,push: 2,mov: 2,b: 2"
"Glitch(1),Glitch(8),Glitch(7),Glitch(6)",4,35,11.429,"ldr: 22,cmp: 13,bl: 9,bne: 8,add: 7,beq: 5,add.w: 4,eors: 4,str: 3,asrs: 3,b: 3,push: 2,lsrs: 2,movs: 1,stm.w: 1,ldm.w: 1"
"Glitch(1),Glitch(8),Glitch(9),Glitch(1)",1,87,1.149,"cmp: 4,ldr: 4,bl: 3,bne: 2,add.w: 1,add: 1,stm: 1,beq: 1,mov: 1,stm.w: 1"
"Glitch(1),Glitch(8),Glitch(9),Glitch(4)",4,72,5.556,"ldr: 17,cmp: 12,bne: 8,stm.w: 7,bl: 7,add: 5,b: 4,ldm.w: 4,mov: 4,str: 4,add.w: 4,eors: 3,asrs: 3,lsrs: 2,movs: 2,stm: 1,beq: 1"
"Glitch(1),Glitch(8),Glitch(9),Glitch(5)",3,56,5.357,"ldr: 15,cmp: 9,bne: 6,bl: 5,add: 4,stm.w: 4,b: 3,mov: 3,add.w: 3,str: 3,ldm.w: 3,asrs: 2,stm: 2,lsrs: 2,push: 2,beq: 1,eors: 1,movs: 1"
"Glitch(1),Glitch(9),Glitch(1),Glitch(3)",1,28,3.571,"cmp: 3,bne: 2,beq: 1,bl: 1,str: 1,ldr: 1,stm.w: 1,ldm.w: 1,add.w: 1,b: 1,asrs: 1"
"Glitch(1),Glitch(9),Glitch(1),Glitch(6)",2,7,28.571,"cmp: 6,bne: 4,ldr: 4,asrs: 2,str: 2,bl: 2,add.w: 2,stm.w: 2,beq: 2,add: 2,b: 2,lsrs: 2,movs: 1,push: 1"
"Glitch(1),Glitch(9),Glitch(2),Glitch(2)",3,86,3.488,"ldr: 9,cmp: 9,bne: 6,add.w: 4,stm.w: 3,beq: 3,bl: 3,b: 2,str: 2,ldm.w: 1"
"Glitch(1),Glitch(9),Glitch(2),Glitch(5)",1,126,0.794,"ldr: 3,cmp: 2,bne: 2,stm.w: 1,lsrs: 1,asrs: 1,add.w: 1,ldm.w: 1,push: 1,beq: 1,bl: 1,str: 1,b: 1"
"Glitch(1),Glitch(9),Glitch(2),Glitch(10)",1,66,1.515,"ldr: 3,cmp: 3,lsrs: 1,push: 1,add.w: 1,asrs: 1,movs: 1,bx: 1,ldm.w: 1,stm.w: 1,bl: 1,bne: 1,b: 1,add: 1,str: 1,mov: 1,pop: 1,beq: 1"
"Glitch(1),Glitch(9),Glitch(4),Glitch(1)",1,41,2.439,"ldr: 4,cmp: 2,bl: 2,bne: 2,stm.w: 1,eors: 1,add.w: 1,beq: 1,ldm.w: 1"
"Glitch(1),Glitch(9),Glitch(4),Glitch(5)",1,54,1.852,"ldr: 4,bne: 2,bl: 2,lsrs: 1,ldm.w: 1,asrs: 1,cmp: 1,stm.w: 1,push: 1,add.w: 1,beq: 1,add: 1,str: 1,b: 1"
"Glitch(1),Glitch(9),Glitch(4),Glitch(7)",14,103,13.592,"cmp: 54,ldr: 45,bne: 23,add: 20,beq: 14,add.w: 14,str: 14,b: 14,ldm.w: 14,asrs: 14,push: 13,lsrs: 12,bl: 11,stm.w: 10,mov: 8,eors: 8,movs: 6"
"Glitch(1),Glitch(9),Glitch(4),Glitch(9)",12,157,7.643,"ldr: 51,cmp: 37,bne: 24,add: 18,bl: 13,ldm.w: 13,stm.w: 13,push: 13,add.w: 13,lsrs: 11,asrs: 11,str: 11,b: 11,eors: 9,mov: 7,pop: 6,movs: 6,bx: 5,beq: 4"
"Glitch(1),Glitch(9),Glitch(5),Glitch(4)",6,71,8.451,"cmp: 24,ldr: 18,bne: 12,stm.w: 10,bl: 8,ldm.w: 6,b: 6,str: 6,add: 4,eors: 4,add.w: 4,asrs: 4,lsrs: 3,movs: 3,beq: 2"
"Glitch(1),Glitch(9),Glitch(5),Glitch(7)",16,62,25.806,"ldr: 69,cmp: 46,bne: 32,add: 25,stm.w: 20,bl: 16,str: 16,asrs: 16,add.w: 16,push: 16,b: 16,beq: 16,lsrs: 14,mov: 9,eors: 9,ldm.w: 9,movs: 7"
"Glitch(1),Glitch(9),Glitch(5),Glitch(8)",4,71,5.634,"ldr: 14,cmp: 13,add: 9,bne: 8,beq: 5,bl: 5,stm.w: 5,ldm.w: 5,add.w: 4,eors: 4,lsrs: 3,asrs: 3,push: 3,str: 3,b: 3,pop: 2,mov: 2,movs: 1"
"Glitch(1),Glitch(9),Glitch(6),Glitch(2)",5,42,11.905,"ldr: 23,cmp: 15,bl: 7,bne: 7,ldm.w: 6,stm.w: 5,add: 5,beq: 5,eors: 5,add.w: 4,str: 4,b: 4"
"Glitch(1),Glitch(9),Glitch(7),Glitch(8)",3,79,3.797,"ldr: 13,cmp: 9,bne: 6,add: 6,stm.w: 6,add.w: 3,lsrs: 3,asrs: 3,bl: 3,push: 3,beq: 3,ldm.w: 3,str: 3,eors: 3,b: 3,movs: 2,mov: 2,pop: 1"
"Glitch(1),Glitch(9),Glitch(7),Glitch(10)",4,18,22.222,"ldr: 18,cmp: 16,add: 10,bl: 8,push: 5,bne: 4,ldm.w: 4,b: 4,asrs: 4,eors: 4,str: 4,beq: 4,stm.w: 4,add.w: 4,lsrs: 4,movs: 3,mov: 3,pop: 2,bx: 2,nop: 1"
"Glitch(1),Glitch(9),Glitch(8),Glitch(4)",4,61,6.557,"ldr: 22,cmp: 10,bl: 8,bne: 8,mov: 4,beq: 4,asrs: 4,lsrs: 4,ldm.w: 4,str: 4,b: 4,add.w: 4,add: 4,stm: 2,eors: 2"
"Glitch(1),Glitch(9),Glitch(8),Glitch(8)",8,77,10.390,"ldr: 42,cmp: 22,bl: 17,add: 17,bne: 16,stm.w: 12,ldm.w: 10,beq: 10,mov: 10,add.w: 8,str: 6,lsrs: 6,b: 6,push: 6,asrs: 6,stm: 5,pop: 4,eors: 3,movs: 2"
"Glitch(1),Glitch(9),Glitch(9),Glitch(4)",3,43,6.977,"ldr: 16,cmp: 13,bl: 7,bne: 6,add: 4,add.w: 3,ldm.w: 3,mov: 3,eors: 3,stm.w: 3,str: 2,b: 2,beq: 1,movs: 1,lsrs: 1,asrs: 1"
"Glitch(1),Glitch(9),Glitch(9),Glitch(6)",2,62,3.226,"ldr: 10,cmp: 8,bne: 4,add: 4,str: 2,mov: 2,b: 2,push: 2,asrs: 2,ldm.w: 2,bl: 2,stm: 2,stm.w: 2,lsrs: 2,add.w: 2,beq: 2"
"Glitch(1),Glitch(10),Glitch(2),Glitch(9)",2,89,2.247,"ldr: 8,cmp: 4,bne: 4,mov: 2,stm.w: 2,ldm.w: 2,push: 2,b: 2,bl: 2,add.w: 2,pop: 2,asrs: 2,lsrs: 2,str: 2,bx: 2,add: 2,beq: 2"
"Glitch(1),Glitch(10),Glitch(3),Glitch(1)",2,68,2.941,"ldr: 8,cmp: 5,bne: 4,bl: 4,ldm.w: 2,add.w: 2,beq: 2,stm.w: 2,add: 1"
"Glitch(1),Glitch(10),Glitch(3),Glitch(5)",1,105,0.952,"ldr: 3,cmp: 3,bne: 2,eors: 1,asrs: 1,push: 1,lsrs: 1,str: 1,stm.w: 1,beq: 1,bl: 1,add.w: 1,b: 1,ldm.w: 1"
"Glitch(1),Glitch(10),Glitch(3),Glitch(7)",2,121,1.653,"ldr: 8,cmp: 7,bne: 4,ldm.w: 3,stm.w: 3,beq: 3,bl: 3,eors: 2,add.w: 2,add: 2,str: 1,movs: 1,asrs: 1,push: 1,b: 1"
"Glitch(1),Glitch(10),Glitch(3),Glitch(8)",3,111,2.703,"cmp: 12,bne: 6,ldr: 6,add.w: 3,lsrs: 3,bl: 3,b: 3,asrs: 3,eors: 3,mov: 3,beq: 3,push: 3,ldm.w: 3,str: 3,add: 3,stm.w: 3,pop: 2,movs: 1"
"Glitch(1),Glitch(10),Glitch(6),Glitch(2)",3,72,4.167,"ldr: 15,cmp: 9,bne: 6,beq: 4,bl: 4,eors: 3,add.w: 3,stm.w: 3,ldm.w: 3,add: 3,str: 2,b: 2"
"Glitch(1),Glitch(10),Glitch(6),Glitch(7)",5,174,2.874,"ldr: 26,cmp: 15,bne: 10,stm.w: 8,add: 7,ldm.w: 5,add.w: 5,str: 5,asrs: 5,b: 5,beq: 5,eors: 5,bl: 5,lsrs: 5,push: 4,mov: 3,movs: 2"
"Glitch(1),Glitch(10),Glitch(6),Glitch(8)",2,38,5.263,"cmp: 8,ldr: 6,add: 4,bl: 4,bne: 4,asrs: 2,str: 2,b: 2,add.w: 2,mov: 2,push: 2,ldm.w: 2,lsrs: 2,eors: 2,beq: 2,stm.w: 2,pop: 2"
"Glitch(1),Glitch(10),Glitch(6),Glitch(10)",3,68,4.412,"cmp: 12,ldr: 9,add: 7,bl: 6,bne: 6,str: 3,ldm.w: 3,eors: 3,mov: 3,beq: 3,push: 3,stm.w: 3,pop: 3,asrs: 3,add.w: 3,lsrs: 3,b: 3,nop: 2,bx: 2,movs: 1"
"Glitch(1),Glitch(10),Glitch(8),Glitch(4)",3,25,12.000,"cmp: 12,ldr: 12,bne: 6,bl: 6,ldm.w: 3,stm.w: 3,add.w: 3,beq: 3,asrs: 3,b: 3,str: 3,eors: 3,add: 3,lsrs: 3,mov: 3"
